Transaction_ID,Customer_ID,Product_ID,Quantity,Purchase_Date,Total_Amount
TRAN376,CUST2370,PROD41,5,2024-04-01 15:25:29.820608,1925
TRAN377,CUST3909,PROD148,5,2024-09-30 15:25:29.820610,610
TRAN378,CUST1103,PROD138,4,2022-11-23 15:25:29.820612,268
TRAN379,CUST1503,PROD164,5,2025-01-26 15:25:29.820613,2405
TRAN380,CUST4830,PROD63,3,2022-10-15 15:25:29.820615,1410
TRAN381,CUST4173,PROD195,4,2024-05-09 15:25:29.820617,1224
TRAN382,CUST687,PROD166,3,2022-12-12 15:25:29.820618,609
TRAN383,CUST1248,PROD196,2,2024-09-20 15:25:29.820620,552
TRAN384,CUST64,PROD83,3,2022-06-14 15:25:29.820621,756
TRAN385,CUST4863,PROD158,3,2024-07-08 15:25:29.820623,690
TRAN386,CUST4859,PROD107,3,2022-10-24 15:25:29.820625,495
TRAN387,CUST3031,PROD176,2,2024-09-12 15:25:29.820626,480
TRAN388,CUST3716,PROD107,3,2022-06-25 15:25:29.820628,495
TRAN389,CUST3108,PROD178,3,2025-01-20 15:25:29.820630,1374
TRAN390,CUST2626,PROD124,5,2024-12-31 15:25:29.820631,950
TRAN391,CUST3593,PROD123,4,2022-08-03 15:25:29.820633,1732
TRAN392,CUST1448,PROD22,4,2022-05-18 15:25:29.820634,844
TRAN393,CUST4168,PROD91,4,2023-02-21 15:25:29.820636,132
TRAN394,CUST4818,PROD64,2,2022-08-27 15:25:29.820638,486
TRAN395,CUST2289,PROD153,5,2023-03-07 15:25:29.820640,125
TRAN396,CUST794,PROD6,2,2023-07-20 15:25:29.820641,936
TRAN397,CUST1903,PROD44,5,2024-01-04 15:25:29.820643,520
TRAN398,CUST2436,PROD43,5,2024-01-27 15:25:29.820645,290
TRAN399,CUST4042,PROD111,1,2023-07-25 15:25:29.820646,241
TRAN400,CUST2795,PROD197,4,2024-01-16 15:25:29.820648,1476
TRAN401,CUST396,PROD42,2,2024-08-09 15:25:29.820649,22
TRAN402,CUST4622,PROD190,2,2023-02-21 15:25:29.820653,986
TRAN403,CUST4241,PROD78,4,2022-07-20 15:25:29.820655,1596
TRAN404,CUST4303,PROD120,4,2023-02-24 15:25:29.820657,784
TRAN405,CUST4750,PROD187,5,2024-07-24 15:25:29.820658,1050
TRAN406,CUST4164,PROD200,3,2022-06-18 15:25:29.820660,969
TRAN407,CUST3496,PROD61,1,2024-06-20 15:25:29.820661,105
TRAN408,CUST2337,PROD104,4,2024-05-14 15:25:29.820663,1624
TRAN409,CUST2645,PROD84,1,2023-07-09 15:25:29.820665,308
TRAN410,CUST3147,PROD3,1,2023-09-25 15:25:29.820666,122
TRAN411,CUST2610,PROD11,3,2023-08-17 15:25:29.820668,129
TRAN412,CUST1462,PROD185,3,2024-11-27 15:25:29.820669,1392
TRAN413,CUST1174,PROD52,1,2023-05-15 15:25:29.820671,446
TRAN414,CUST344,PROD37,2,2024-06-14 15:25:29.820673,314
TRAN415,CUST1726,PROD155,5,2024-04-04 15:25:29.820674,1525
TRAN416,CUST3527,PROD145,2,2022-09-08 15:25:29.820676,170
TRAN417,CUST4253,PROD5,4,2024-08-16 15:25:29.820677,148
TRAN418,CUST2280,PROD148,2,2022-07-31 15:25:29.820679,244
TRAN419,CUST4712,PROD10,5,2024-10-31 15:25:29.820681,660
TRAN420,CUST2576,PROD181,4,2024-11-30 15:25:29.820682,580
TRAN421,CUST815,PROD163,5,2022-07-29 15:25:29.820684,545
TRAN422,CUST2846,PROD15,5,2024-04-18 15:25:29.820685,625
TRAN423,CUST2334,PROD111,2,2023-11-13 15:25:29.820687,482
TRAN424,CUST1357,PROD77,2,2023-04-15 15:25:29.820689,714
TRAN425,CUST972,PROD117,5,2024-04-20 15:25:29.820690,1745
TRAN426,CUST2359,PROD105,2,2023-12-25 15:25:29.820693,116
TRAN427,CUST2244,PROD18,2,2023-10-13 15:25:29.820695,736
TRAN428,CUST3987,PROD166,5,2024-03-18 15:25:29.820696,1015
TRAN429,CUST3596,PROD80,5,2022-09-09 15:25:29.820698,70
TRAN430,CUST1833,PROD78,5,2022-07-30 15:25:29.820699,1995
TRAN431,CUST1388,PROD38,4,2023-09-24 15:25:29.820702,1484
TRAN432,CUST2364,PROD116,2,2024-06-24 15:25:29.820703,282
TRAN433,CUST2126,PROD129,2,2024-08-14 15:25:29.820705,550
TRAN434,CUST4966,PROD126,3,2023-02-16 15:25:29.820706,1119
TRAN435,CUST870,PROD64,3,2024-03-16 15:25:29.820708,729
TRAN436,CUST1898,PROD189,4,2024-11-09 15:25:29.820710,892
TRAN437,CUST2283,PROD181,5,2023-02-09 15:25:29.820711,725
TRAN438,CUST1156,PROD84,4,2023-05-02 15:25:29.820713,1232
TRAN439,CUST787,PROD82,2,2024-05-23 15:25:29.820715,380
TRAN440,CUST1695,PROD67,5,2024-10-15 15:25:29.820716,1755
TRAN441,CUST4524,PROD169,4,2024-02-28 15:25:29.820718,600
TRAN442,CUST4168,PROD14,4,2022-08-15 15:25:29.820720,604
TRAN443,CUST1384,PROD183,1,2023-12-02 15:25:29.820722,357
TRAN444,CUST225,PROD73,1,2024-11-24 15:25:29.820723,145
TRAN445,CUST4903,PROD46,2,2023-10-25 15:25:29.820725,948
TRAN446,CUST326,PROD165,3,2022-06-28 15:25:29.820727,1494
TRAN447,CUST4423,PROD64,4,2024-07-24 15:25:29.820728,972
TRAN448,CUST4407,PROD32,3,2022-09-02 15:25:29.820730,291
TRAN449,CUST1599,PROD103,4,2024-11-07 15:25:29.820731,340
TRAN450,CUST55,PROD159,3,2024-08-06 15:25:29.820733,582
TRAN451,CUST4001,PROD127,5,2024-04-23 15:25:29.820735,900
TRAN452,CUST212,PROD154,1,2024-06-17 15:25:29.820736,135
TRAN453,CUST3028,PROD37,5,2024-09-03 15:25:29.820738,785
TRAN454,CUST1665,PROD186,3,2024-10-08 15:25:29.820739,537
TRAN455,CUST2309,PROD181,2,2023-01-19 15:25:29.820741,290
TRAN456,CUST4679,PROD192,4,2023-06-19 15:25:29.820743,672
TRAN457,CUST3494,PROD16,1,2023-10-23 15:25:29.820744,461
TRAN458,CUST3645,PROD189,3,2023-06-28 15:25:29.820748,669
TRAN459,CUST4268,PROD111,5,2022-06-01 15:25:29.820749,1205
TRAN460,CUST1034,PROD114,2,2024-08-30 15:25:29.820751,378
TRAN461,CUST3718,PROD94,4,2024-05-21 15:25:29.820752,1200
TRAN462,CUST2417,PROD69,2,2023-10-07 15:25:29.820754,458
TRAN463,CUST898,PROD147,4,2022-10-28 15:25:29.820756,1792
TRAN464,CUST983,PROD58,2,2023-02-22 15:25:29.820757,716
TRAN465,CUST3641,PROD160,3,2023-02-17 15:25:29.820759,345
TRAN466,CUST3542,PROD51,1,2023-12-23 15:25:29.820761,166
TRAN467,CUST4041,PROD79,4,2024-10-10 15:25:29.820762,1784
TRAN468,CUST2155,PROD60,1,2023-10-19 15:25:29.820764,95
TRAN469,CUST712,PROD176,1,2024-04-29 15:25:29.820766,240
TRAN470,CUST1121,PROD148,1,2024-12-16 15:25:29.820767,122
TRAN471,CUST2282,PROD103,2,2024-06-15 15:25:29.820769,170
TRAN472,CUST955,PROD151,4,2024-03-05 15:25:29.820770,768
TRAN473,CUST2898,PROD5,4,2023-04-24 15:25:29.820772,148
TRAN474,CUST648,PROD71,3,2023-02-05 15:25:29.820774,60
TRAN475,CUST1823,PROD82,4,2024-07-09 15:25:29.820776,760
TRAN476,CUST610,PROD55,1,2023-02-10 15:25:29.820777,132
TRAN477,CUST2680,PROD190,5,2024-12-27 15:25:29.820779,2465
TRAN478,CUST1284,PROD200,4,2024-12-25 15:25:29.820780,1292
TRAN479,CUST4154,PROD172,1,2022-12-09 15:25:29.820782,357
TRAN480,CUST2748,PROD152,3,2024-02-29 15:25:29.820784,792
TRAN481,CUST2262,PROD47,5,2022-07-18 15:25:29.820785,1840
TRAN482,CUST3715,PROD177,1,2024-01-08 15:25:29.820787,500
TRAN483,CUST4202,PROD89,5,2023-08-20 15:25:29.820789,1255
TRAN484,CUST607,PROD45,1,2024-05-02 15:25:29.820790,267
TRAN485,CUST2579,PROD132,1,2024-09-30 15:25:29.820792,448
TRAN486,CUST315,PROD121,1,2022-09-11 15:25:29.820794,244
TRAN487,CUST3551,PROD143,5,2023-11-02 15:25:29.820795,1685
TRAN488,CUST823,PROD178,1,2024-08-28 15:25:29.820797,458
TRAN489,CUST4271,PROD57,4,2023-09-21 15:25:29.820798,684
TRAN490,CUST2602,PROD86,4,2024-07-03 15:25:29.820800,1040
TRAN491,CUST1560,PROD117,3,2024-05-02 15:25:29.820802,1047
TRAN492,CUST4573,PROD51,5,2024-12-08 15:25:29.820803,830
TRAN493,CUST292,PROD64,3,2023-12-31 15:25:29.820805,729
TRAN494,CUST66,PROD131,3,2023-07-06 15:25:29.820807,1047
TRAN495,CUST2015,PROD26,3,2022-10-01 15:25:29.820808,1293
TRAN496,CUST1122,PROD57,3,2022-07-23 15:25:29.820810,513
TRAN497,CUST4804,PROD64,2,2023-09-20 15:25:29.820811,486
TRAN498,CUST3082,PROD6,1,2022-10-28 15:25:29.820813,468
TRAN499,CUST1804,PROD124,1,2024-03-03 15:25:29.820815,190
TRAN500,CUST1603,PROD60,1,2024-05-10 15:25:29.820816,95
TRAN501,CUST2174,PROD71,4,2024-10-07 15:25:29.820818,80
TRAN502,CUST3852,PROD88,5,2024-06-16 15:25:29.820820,680
TRAN503,CUST1241,PROD64,3,2022-12-04 15:25:29.820821,729
TRAN504,CUST3970,PROD162,4,2024-08-01 15:25:29.820823,220
TRAN505,CUST1533,PROD174,2,2024-01-07 15:25:29.820824,940
TRAN506,CUST4070,PROD54,4,2024-07-20 15:25:29.820826,1448
TRAN507,CUST2316,PROD13,3,2023-01-30 15:25:29.820828,183
TRAN508,CUST1080,PROD47,2,2023-02-08 15:25:29.820829,736
TRAN509,CUST1627,PROD59,1,2025-01-29 15:25:29.820831,45
TRAN510,CUST727,PROD109,3,2022-07-15 15:25:29.820833,1158
TRAN511,CUST4230,PROD80,2,2022-09-13 15:25:29.820834,28
TRAN512,CUST1755,PROD26,2,2022-09-08 15:25:29.820836,862
TRAN513,CUST27,PROD46,3,2023-03-22 15:25:29.820838,1422
TRAN514,CUST3558,PROD40,5,2022-06-22 15:25:29.820839,785
TRAN515,CUST552,PROD76,5,2024-10-21 15:25:29.820841,485
TRAN516,CUST4020,PROD195,5,2022-11-03 15:25:29.820843,1530
TRAN517,CUST4569,PROD122,4,2022-11-18 15:25:29.820844,64
TRAN518,CUST1709,PROD65,2,2022-10-04 15:25:29.820846,164
TRAN519,CUST1460,PROD6,1,2024-03-13 15:25:29.820848,468
TRAN520,CUST318,PROD163,4,2022-06-29 15:25:29.820849,436
TRAN521,CUST3426,PROD146,2,2024-12-09 15:25:29.820851,440
TRAN522,CUST2156,PROD138,2,2022-07-17 15:25:29.820853,134
TRAN523,CUST3116,PROD96,1,2023-07-20 15:25:29.820854,158
TRAN524,CUST4784,PROD49,4,2022-06-10 15:25:29.820856,1016
TRAN525,CUST1923,PROD183,4,2023-04-19 15:25:29.820858,1428
TRAN526,CUST2857,PROD118,3,2022-12-25 15:25:29.820859,777
TRAN527,CUST3967,PROD41,4,2023-06-22 15:25:29.820861,1540
TRAN528,CUST4346,PROD15,5,2024-09-22 15:25:29.820863,625
TRAN529,CUST1476,PROD62,1,2024-09-22 15:25:29.820864,180
TRAN530,CUST2459,PROD59,1,2023-05-17 15:25:29.820866,45
TRAN531,CUST1900,PROD89,4,2023-09-06 15:25:29.820868,1004
TRAN532,CUST2394,PROD12,1,2024-07-12 15:25:29.820869,282
TRAN533,CUST3974,PROD83,5,2024-12-20 15:25:29.820871,1260
TRAN534,CUST4016,PROD19,4,2023-06-10 15:25:29.820873,1504
TRAN535,CUST3213,PROD103,1,2024-09-01 15:25:29.820874,85
TRAN536,CUST4898,PROD13,1,2024-09-08 15:25:29.820876,61
TRAN537,CUST2926,PROD33,4,2024-11-18 15:25:29.820877,1648
TRAN538,CUST4452,PROD64,1,2022-12-13 15:25:29.820879,243
TRAN539,CUST3941,PROD34,2,2024-06-19 15:25:29.820881,228
TRAN540,CUST2421,PROD84,3,2024-07-07 15:25:29.820882,924
TRAN541,CUST791,PROD25,1,2022-08-19 15:25:29.820884,385
TRAN542,CUST1794,PROD8,2,2023-10-17 15:25:29.820885,608
TRAN543,CUST921,PROD125,3,2025-01-03 15:25:29.820887,492
TRAN544,CUST2354,PROD182,1,2024-05-20 15:25:29.820889,476
TRAN545,CUST3438,PROD23,1,2023-03-23 15:25:29.820890,61
TRAN546,CUST3664,PROD94,4,2024-03-11 15:25:29.820892,1200
TRAN547,CUST2666,PROD92,3,2022-11-20 15:25:29.820894,1287
TRAN548,CUST2027,PROD84,2,2023-02-18 15:25:29.820895,616
TRAN549,CUST3481,PROD137,2,2024-12-23 15:25:29.820897,514
TRAN550,CUST949,PROD128,4,2024-06-27 15:25:29.820898,1864
TRAN551,CUST1444,PROD14,4,2023-04-12 15:25:29.820900,604
TRAN552,CUST3808,PROD151,3,2023-08-27 15:25:29.820902,576
TRAN553,CUST2613,PROD69,2,2023-12-12 15:25:29.820903,458
TRAN554,CUST931,PROD163,3,2022-05-15 15:25:29.820905,327
TRAN555,CUST2848,PROD179,5,2025-01-18 15:25:29.820907,1395
TRAN556,CUST3262,PROD14,3,2023-09-14 15:25:29.820908,453
TRAN557,CUST1050,PROD70,4,2024-08-19 15:25:29.820910,724
TRAN558,CUST3963,PROD39,3,2023-05-11 15:25:29.820911,945
TRAN559,CUST4008,PROD39,2,2024-04-04 15:25:29.820913,630
TRAN560,CUST4924,PROD166,4,2024-07-20 15:25:29.820915,812
TRAN561,CUST3376,PROD176,3,2024-12-30 15:25:29.820916,720
TRAN562,CUST1924,PROD173,1,2023-12-11 15:25:29.820918,288
TRAN563,CUST238,PROD77,3,2024-09-14 15:25:29.820919,1071
TRAN564,CUST2384,PROD88,2,2023-09-07 15:25:29.820921,272
TRAN565,CUST2195,PROD101,3,2023-10-24 15:25:29.820923,285
TRAN566,CUST4158,PROD79,4,2024-07-26 15:25:29.820924,1784
TRAN567,CUST1763,PROD19,4,2022-12-06 15:25:29.820926,1504
TRAN568,CUST3351,PROD21,3,2024-04-29 15:25:29.820928,630
TRAN569,CUST499,PROD152,1,2024-02-26 15:25:29.820929,264
TRAN570,CUST4607,PROD159,1,2024-09-30 15:25:29.820931,194
TRAN571,CUST2648,PROD41,4,2024-09-15 15:25:29.820933,1540
TRAN572,CUST2144,PROD96,1,2023-06-27 15:25:29.820934,158
TRAN573,CUST2602,PROD96,2,2024-01-22 15:25:29.820936,316
TRAN574,CUST3369,PROD23,5,2022-10-11 15:25:29.820938,305
TRAN575,CUST3207,PROD34,3,2024-10-07 15:25:29.820939,342
TRAN576,CUST3621,PROD83,5,2023-05-16 15:25:29.820941,1260
TRAN577,CUST3484,PROD60,3,2023-11-09 15:25:29.820943,285
TRAN578,CUST3266,PROD131,2,2023-03-16 15:25:29.820944,698
TRAN579,CUST2136,PROD10,5,2023-03-06 15:25:29.820946,660
TRAN580,CUST448,PROD125,5,2024-09-07 15:25:29.820947,820
TRAN581,CUST2199,PROD198,4,2023-08-04 15:25:29.820949,740
TRAN582,CUST3978,PROD133,3,2023-01-16 15:25:29.820951,1356
TRAN583,CUST1794,PROD20,3,2024-02-26 15:25:29.820952,651
TRAN584,CUST2784,PROD151,5,2024-02-28 15:25:29.820954,960
TRAN585,CUST374,PROD24,5,2023-07-29 15:25:29.820956,610
TRAN586,CUST2528,PROD64,4,2024-01-08 15:25:29.820957,972
TRAN587,CUST3668,PROD188,3,2023-09-11 15:25:29.820959,933
TRAN588,CUST3358,PROD89,5,2023-05-06 15:25:29.820960,1255
TRAN589,CUST1813,PROD6,2,2023-01-28 15:25:29.820962,936
TRAN590,CUST4690,PROD90,1,2024-06-01 15:25:29.820964,66
TRAN591,CUST1365,PROD184,3,2024-10-04 15:25:29.820965,564
TRAN592,CUST4392,PROD191,1,2024-01-12 15:25:29.820967,151
TRAN593,CUST1690,PROD58,3,2022-07-24 15:25:29.820968,1074
TRAN594,CUST904,PROD187,3,2022-08-23 15:25:29.820972,630
TRAN595,CUST2701,PROD177,2,2024-12-25 15:25:29.820974,1000
TRAN596,CUST1059,PROD80,5,2023-04-15 15:25:29.820976,70
TRAN597,CUST4956,PROD157,2,2022-06-12 15:25:29.820977,732
TRAN598,CUST4422,PROD66,2,2024-08-29 15:25:29.820979,32
TRAN599,CUST164,PROD196,1,2023-10-08 15:25:29.820981,276
TRAN600,CUST173,PROD18,1,2023-08-28 15:25:29.820982,368
TRAN601,CUST3107,PROD158,4,2023-11-26 15:25:29.820984,920
TRAN602,CUST740,PROD183,3,2024-07-18 15:25:29.820986,1071
TRAN603,CUST2731,PROD121,2,2022-05-18 15:25:29.820987,488
TRAN604,CUST2890,PROD29,1,2023-01-18 15:25:29.820989,147
TRAN605,CUST4530,PROD86,2,2023-01-31 15:25:29.820991,520
TRAN606,CUST520,PROD178,2,2024-04-06 15:25:29.820992,916
TRAN607,CUST404,PROD128,5,2023-08-06 15:25:29.820994,2330
TRAN608,CUST4249,PROD194,4,2022-07-01 15:25:29.820996,124
TRAN609,CUST1725,PROD81,4,2023-11-10 15:25:29.820997,1256
TRAN610,CUST2967,PROD92,3,2022-10-23 15:25:29.820999,1287
TRAN611,CUST4387,PROD128,3,2023-12-02 15:25:29.821001,1398
TRAN612,CUST1626,PROD32,3,2022-11-30 15:25:29.821003,291
TRAN613,CUST1287,PROD101,2,2022-08-19 15:25:29.821004,190
TRAN614,CUST4389,PROD111,2,2024-01-30 15:25:29.821006,482
TRAN615,CUST3241,PROD60,2,2023-01-29 15:25:29.821007,190
TRAN616,CUST1879,PROD45,5,2023-12-30 15:25:29.821009,1335
TRAN617,CUST2378,PROD132,3,2022-07-13 15:25:29.821011,1344
TRAN618,CUST1323,PROD162,3,2023-01-02 15:25:29.821012,165
TRAN619,CUST3063,PROD167,4,2024-10-29 15:25:29.821014,1348
TRAN620,CUST2716,PROD34,5,2024-09-20 15:25:29.821016,570
TRAN621,CUST3387,PROD72,4,2023-08-11 15:25:29.821017,400
TRAN622,CUST1767,PROD105,4,2022-09-27 15:25:29.821019,232
TRAN623,CUST4530,PROD63,3,2024-12-09 15:25:29.821020,1410
TRAN624,CUST2038,PROD5,1,2022-06-23 15:25:29.821022,37
TRAN625,CUST112,PROD111,3,2023-12-13 15:25:29.821024,723
TRAN626,CUST296,PROD31,4,2023-05-25 15:25:29.821026,460
TRAN627,CUST165,PROD191,4,2022-09-28 15:25:29.821027,604
TRAN628,CUST4314,PROD106,2,2022-08-03 15:25:29.821029,122
TRAN629,CUST840,PROD35,3,2024-02-13 15:25:29.821030,561
TRAN630,CUST4109,PROD20,4,2022-06-27 15:25:29.821032,868
TRAN631,CUST3260,PROD172,3,2024-03-15 15:25:29.821035,1071
TRAN632,CUST3973,PROD172,5,2022-11-23 15:25:29.821037,1785
TRAN633,CUST347,PROD138,4,2022-12-04 15:25:29.821040,268
TRAN634,CUST1286,PROD169,2,2024-08-26 15:25:29.821042,300
TRAN635,CUST2320,PROD94,5,2022-08-14 15:25:29.821045,1500
TRAN636,CUST2470,PROD184,2,2024-09-29 15:25:29.821048,376
TRAN637,CUST199,PROD111,3,2024-10-19 15:25:29.821051,723
TRAN638,CUST1885,PROD61,1,2024-12-29 15:25:29.821054,105
TRAN639,CUST2026,PROD81,5,2023-02-21 15:25:29.821056,1570
TRAN640,CUST277,PROD34,1,2022-10-15 15:25:29.821059,114
TRAN641,CUST2232,PROD3,4,2023-06-03 15:25:29.821061,488
TRAN642,CUST1013,PROD200,4,2022-12-19 15:25:29.821065,1292
TRAN643,CUST3096,PROD1,1,2024-03-01 15:25:29.821067,500
TRAN644,CUST3283,PROD118,1,2024-07-01 15:25:29.821070,259
TRAN645,CUST1075,PROD112,1,2024-11-15 15:25:29.821073,261
TRAN646,CUST2212,PROD19,5,2023-12-24 15:25:29.821076,1880
TRAN647,CUST696,PROD81,5,2022-09-10 15:25:29.821078,1570
TRAN648,CUST627,PROD11,4,2024-10-14 15:25:29.821079,172
TRAN649,CUST606,PROD75,5,2024-02-27 15:25:29.821081,245
TRAN650,CUST4133,PROD40,3,2024-01-09 15:25:29.821083,471
TRAN651,CUST3403,PROD15,3,2022-10-29 15:25:29.821084,375
TRAN652,CUST166,PROD81,2,2023-12-31 15:25:29.821086,628
TRAN653,CUST121,PROD156,5,2023-10-09 15:25:29.821087,1945
TRAN654,CUST4438,PROD144,5,2023-01-31 15:25:29.821089,100
TRAN655,CUST4956,PROD169,2,2023-07-18 15:25:29.821091,300
TRAN656,CUST1244,PROD99,5,2023-03-05 15:25:29.821092,1390
TRAN657,CUST783,PROD129,5,2024-02-24 15:25:29.821094,1375
TRAN658,CUST4819,PROD92,2,2023-05-17 15:25:29.821096,858
TRAN659,CUST3205,PROD171,1,2023-11-07 15:25:29.821097,330
TRAN660,CUST1592,PROD167,4,2022-12-24 15:25:29.821099,1348
TRAN661,CUST4962,PROD108,3,2024-10-19 15:25:29.821101,1263
TRAN662,CUST2558,PROD153,2,2024-07-02 15:25:29.821102,50
TRAN663,CUST2652,PROD115,1,2024-05-05 15:25:29.821104,289
TRAN664,CUST3483,PROD118,2,2024-11-21 15:25:29.821105,518
TRAN665,CUST4198,PROD20,5,2024-10-10 15:25:29.821107,1085
TRAN666,CUST192,PROD79,2,2022-06-11 15:25:29.821108,892
TRAN667,CUST2476,PROD49,4,2022-10-08 15:25:29.821111,1016
TRAN668,CUST2246,PROD176,3,2024-09-23 15:25:29.821114,720
TRAN669,CUST3760,PROD56,5,2023-05-23 15:25:29.821117,485
TRAN670,CUST1661,PROD178,3,2024-09-06 15:25:29.821119,1374
TRAN671,CUST817,PROD109,5,2023-04-28 15:25:29.821121,1930
TRAN672,CUST2165,PROD7,4,2023-08-04 15:25:29.821124,112
TRAN673,CUST4721,PROD130,1,2023-03-05 15:25:29.821126,406
TRAN674,CUST3862,PROD11,2,2022-09-25 15:25:29.821130,86
TRAN675,CUST3085,PROD191,3,2023-08-21 15:25:29.821132,453
TRAN676,CUST2386,PROD196,5,2024-11-27 15:25:29.821135,1380
TRAN677,CUST3519,PROD152,5,2025-01-26 15:25:29.821138,1320
TRAN678,CUST763,PROD10,1,2024-05-03 15:25:29.821141,132
TRAN679,CUST1821,PROD28,1,2024-08-15 15:25:29.821143,364
TRAN680,CUST3329,PROD12,3,2022-09-16 15:25:29.821146,846
TRAN681,CUST4596,PROD21,3,2024-07-01 15:25:29.821148,630
TRAN682,CUST2282,PROD73,4,2023-07-20 15:25:29.821151,580
TRAN683,CUST3960,PROD196,5,2023-05-01 15:25:29.821153,1380
TRAN684,CUST2330,PROD194,5,2023-03-20 15:25:29.821178,155
TRAN685,CUST4369,PROD107,5,2024-03-08 15:25:29.821183,825
TRAN686,CUST4151,PROD188,1,2023-05-04 15:25:29.821184,311
TRAN687,CUST2004,PROD25,3,2024-08-02 15:25:29.821186,1155
TRAN688,CUST3133,PROD13,5,2024-05-20 15:25:29.821188,305
TRAN689,CUST142,PROD188,3,2023-10-31 15:25:29.821190,933
TRAN690,CUST4072,PROD56,2,2023-05-11 15:25:29.821191,194
TRAN691,CUST3225,PROD154,3,2023-12-22 15:25:29.821193,405
TRAN692,CUST3054,PROD39,3,2024-03-13 15:25:29.821195,945
TRAN693,CUST4478,PROD125,4,2023-03-01 15:25:29.821197,656
TRAN694,CUST888,PROD132,3,2022-10-03 15:25:29.821198,1344
TRAN695,CUST3705,PROD135,1,2024-02-03 15:25:29.821200,441
TRAN696,CUST1836,PROD129,2,2024-04-13 15:25:29.821202,550
TRAN697,CUST4734,PROD143,2,2022-05-22 15:25:29.821203,674
TRAN698,CUST204,PROD26,3,2024-02-06 15:25:29.821205,1293
TRAN699,CUST3256,PROD138,2,2024-12-21 15:25:29.821207,134
TRAN700,CUST1902,PROD153,3,2022-11-01 15:25:29.821208,75
TRAN701,CUST3663,PROD54,3,2023-09-09 15:25:29.821210,1086
TRAN702,CUST3030,PROD10,1,2024-03-09 15:25:29.821212,132
TRAN703,CUST3906,PROD72,4,2024-03-10 15:25:29.821213,400
TRAN704,CUST4614,PROD101,1,2024-05-12 15:25:29.821215,95
TRAN705,CUST893,PROD169,5,2023-07-31 15:25:29.821216,750
TRAN706,CUST2545,PROD30,1,2023-08-23 15:25:29.821218,263
TRAN707,CUST2724,PROD99,4,2022-08-12 15:25:29.821220,1112
TRAN708,CUST1178,PROD63,2,2024-02-26 15:25:29.821221,940
TRAN709,CUST686,PROD143,1,2023-05-30 15:25:29.821223,337
TRAN710,CUST782,PROD134,2,2023-08-27 15:25:29.821225,942
TRAN711,CUST4595,PROD30,5,2022-09-11 15:25:29.821226,1315
TRAN712,CUST1387,PROD105,3,2022-10-17 15:25:29.821228,174
TRAN713,CUST1702,PROD131,5,2022-06-06 15:25:29.821229,1745
TRAN714,CUST4013,PROD122,3,2022-06-07 15:25:29.821231,48
TRAN715,CUST4862,PROD182,2,2022-06-13 15:25:29.821233,952
TRAN716,CUST2048,PROD138,3,2023-04-28 15:25:29.821234,201
TRAN717,CUST688,PROD188,4,2022-12-04 15:25:29.821236,1244
TRAN718,CUST1158,PROD91,5,2023-02-23 15:25:29.821238,165
TRAN719,CUST3303,PROD23,3,2022-09-08 15:25:29.821239,183
TRAN720,CUST3880,PROD136,3,2024-12-21 15:25:29.821241,945
TRAN721,CUST4288,PROD176,5,2024-01-04 15:25:29.821243,1200
TRAN722,CUST4642,PROD91,1,2023-06-27 15:25:29.821244,33
TRAN723,CUST1905,PROD108,4,2024-12-14 15:25:29.821246,1684
TRAN724,CUST483,PROD153,2,2024-03-27 15:25:29.821248,50
TRAN725,CUST4043,PROD12,1,2024-06-02 15:25:29.821249,282
TRAN726,CUST2065,PROD90,2,2023-06-21 15:25:29.821251,132
TRAN727,CUST3374,PROD161,5,2022-11-23 15:25:29.821252,1955
TRAN728,CUST2552,PROD10,2,2023-07-23 15:25:29.821254,264
TRAN729,CUST2768,PROD170,1,2023-10-06 15:25:29.821256,459
TRAN730,CUST1234,PROD152,1,2023-08-26 15:25:29.821257,264
TRAN731,CUST300,PROD98,1,2023-08-13 15:25:29.821259,126
TRAN732,CUST2634,PROD86,2,2023-08-01 15:25:29.821261,520
TRAN733,CUST4632,PROD103,4,2022-05-27 15:25:29.821262,340
TRAN734,CUST4905,PROD195,3,2023-05-25 15:25:29.821264,918
TRAN735,CUST3331,PROD143,2,2023-06-22 15:25:29.821265,674
TRAN736,CUST46,PROD138,1,2023-06-23 15:25:29.821267,67
TRAN737,CUST2197,PROD195,5,2024-04-14 15:25:29.821269,1530
TRAN738,CUST1714,PROD42,1,2023-05-09 15:25:29.821270,11
TRAN739,CUST4608,PROD98,3,2023-04-20 15:25:29.821272,378
TRAN740,CUST4004,PROD123,3,2022-10-05 15:25:29.821274,1299
TRAN741,CUST4470,PROD46,3,2023-07-27 15:25:29.821275,1422
TRAN742,CUST4095,PROD135,4,2022-08-31 15:25:29.821277,1764
TRAN743,CUST2565,PROD9,5,2022-08-07 15:25:29.821278,730
TRAN744,CUST1932,PROD4,5,2024-03-29 15:25:29.821280,340
TRAN745,CUST2637,PROD123,5,2022-12-11 15:25:29.821282,2165
TRAN746,CUST3780,PROD40,2,2024-04-23 15:25:29.821284,314
TRAN747,CUST3957,PROD183,4,2022-09-22 15:25:29.821285,1428
TRAN748,CUST4215,PROD125,4,2025-02-02 15:25:29.821287,656
TRAN749,CUST4545,PROD41,1,2023-12-26 15:25:29.821289,385
TRAN750,CUST668,PROD1,4,2024-12-26 15:25:29.821290,2000
TRAN751,CUST861,PROD186,1,2024-09-07 15:25:29.821292,179
