Sales_Date,Region,Quantity_Sold,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,Category,Product_ID,mean,std,cv,safety_stock
,North,,2023-01-31,2112.773316,1936.3650293276744,2286.796462269619,2112.773316,2112.773316,0.0,0.0,0.0,0.0,0.0,0.0,2112.773316,Clothing,,,,,
,North,,2023-02-28,2111.611721346108,1937.824527266699,2281.713938824284,2111.611721346108,2111.611721346108,0.0,0.0,0.0,0.0,0.0,0.0,2111.611721346108,Clothing,,,,,
,North,,2023-03-31,2110.325670099888,1927.294332227612,2282.4667318521874,2110.325670099888,2110.325670099888,0.0,0.0,0.0,0.0,0.0,0.0,2110.325670099888,Clothing,,,,,
,North,,2023-04-30,2109.081104404388,1927.353526745543,2281.511055307072,2109.081104404388,2109.081104404388,0.0,0.0,0.0,0.0,0.0,0.0,2109.081104404388,Clothing,,,,,
,North,,2023-05-31,2107.7950532271184,1924.5087352410148,2294.263461885588,2107.7950532271184,2107.7950532271184,0.0,0.0,0.0,0.0,0.0,0.0,2107.7950532271184,Clothing,,,,,
,North,,2023-06-30,2106.5504873957007,1930.379067032156,2277.674154552768,2106.5504873957007,2106.5504873957007,0.0,0.0,0.0,0.0,0.0,0.0,2106.5504873957007,Clothing,,,,,
,North,,2023-07-31,2105.2644361748007,1940.0219550601855,2293.309235762021,2105.2644361748007,2105.2644361748007,0.0,0.0,0.0,0.0,0.0,0.0,2105.2644361748007,Clothing,,,,,
,North,,2023-08-31,2103.9783848329894,1930.3877465643247,2284.1588153997263,2103.9783848329894,2103.9783848329894,0.0,0.0,0.0,0.0,0.0,0.0,2103.9783848329894,Clothing,,,,,
,North,,2023-09-30,2102.7338189694283,1932.275001750764,2287.993415144648,2102.7338189694283,2102.7338189694283,0.0,0.0,0.0,0.0,0.0,0.0,2102.7338189694283,Clothing,,,,,
,North,,2023-10-31,2101.447767563488,1914.142291037308,2279.772358632197,2101.447767563488,2101.447767563488,0.0,0.0,0.0,0.0,0.0,0.0,2101.447767563488,Clothing,,,,,
,North,,2023-11-30,2100.203201686772,1920.1242711271732,2282.4988844471877,2100.203201686772,2100.203201686772,0.0,0.0,0.0,0.0,0.0,0.0,2100.203201686772,Clothing,,,,,
,North,,2023-12-31,2098.917150280832,1913.482033301709,2276.392816069027,2098.917150280832,2098.917150280832,0.0,0.0,0.0,0.0,0.0,0.0,2098.917150280832,Clothing,,,,,
,North,,2024-01-31,2097.631098874892,1915.019463553376,2278.735842240476,2097.6310975141955,2097.631100288448,0.0,0.0,0.0,0.0,0.0,0.0,2097.631098874892,Clothing,,,,,
,North,,2024-02-29,2096.4280185274,1921.6035417954247,2277.387913154903,2096.428014064122,2096.4280230563213,0.0,0.0,0.0,0.0,0.0,0.0,2096.4280185274,Clothing,,,,,
,North,,2024-03-31,2095.1419671214594,1912.0560548608917,2274.8185465844304,2095.1419586718807,2095.14197602488,0.0,0.0,0.0,0.0,0.0,0.0,2095.1419671214594,Clothing,,,,,
,North,,2024-04-30,2093.8974012447434,1934.6361766065536,2267.6274810146924,2093.897387917545,2093.8974157449347,0.0,0.0,0.0,0.0,0.0,0.0,2093.8974012447434,Clothing,,,,,
,North,,2024-05-31,2092.611349838803,1898.8338398375415,2264.6456547415783,2092.611330835649,2092.6113694832093,0.0,0.0,0.0,0.0,0.0,0.0,2092.611349838803,Clothing,,,,,
,North,,2024-06-30,2091.366783962087,1918.3060215438495,2265.7654683367928,2091.366758271849,2091.3668101081485,0.0,0.0,0.0,0.0,0.0,0.0,2091.366783962087,Clothing,,,,,
,North,,2023-01-31,2016.751003,1797.4522756703468,2216.699438688031,2016.751003,2016.751003,0.0,0.0,0.0,0.0,0.0,0.0,2016.751003,Electronics,,,,,
,North,,2023-02-28,2030.9558108778444,1817.6237740923973,2239.8494873077943,2030.9558108778444,2030.9558108778444,0.0,0.0,0.0,0.0,0.0,0.0,2030.9558108778444,Electronics,,,,,
,North,,2023-03-31,2046.6825624697003,1820.9420086770167,2266.673754842845,2046.6825624697003,2046.6825624697003,0.0,0.0,0.0,0.0,0.0,0.0,2046.6825624697003,Electronics,,,,,
,North,,2023-04-30,2061.9019996177617,1848.7891326372903,2263.0338544797823,2061.9019996177617,2061.9019996177617,0.0,0.0,0.0,0.0,0.0,0.0,2061.9019996177617,Electronics,,,,,
,North,,2023-05-31,2077.6287513924817,1881.1652705764752,2296.531938249359,2077.6287513924817,2077.6287513924817,0.0,0.0,0.0,0.0,0.0,0.0,2077.6287513924817,Electronics,,,,,
,North,,2023-06-30,2092.848188994085,1885.241705077628,2306.1685479300136,2092.848188994085,2092.848188994085,0.0,0.0,0.0,0.0,0.0,0.0,2092.848188994085,Electronics,,,,,
,North,,2023-07-31,2108.574941572895,1917.69518851976,2316.209871017542,2108.574941572895,2108.574941572895,0.0,0.0,0.0,0.0,0.0,0.0,2108.574941572895,Electronics,,,,,
,North,,2023-08-31,2124.30169448795,1911.4192880950825,2307.1021630027303,2124.30169448795,2124.30169448795,0.0,0.0,0.0,0.0,0.0,0.0,2124.30169448795,Electronics,,,,,
,North,,2023-09-30,2139.5211326127,1938.4137344290837,2345.9605421732217,2139.5211326127,2139.5211326127,0.0,0.0,0.0,0.0,0.0,0.0,2139.5211326127,Electronics,,,,,
,North,,2023-10-31,2155.247885640328,1936.0642362291865,2361.934255672119,2155.247885640328,2155.247885640328,0.0,0.0,0.0,0.0,0.0,0.0,2155.247885640328,Electronics,,,,,
,North,,2023-11-30,2170.4673240541624,1954.288305252496,2385.054086630175,2170.4673240541624,2170.4673240541624,0.0,0.0,0.0,0.0,0.0,0.0,2170.4673240541624,Electronics,,,,,
,North,,2023-12-31,2186.194077081791,1977.750251881678,2395.4484999042515,2186.194077081791,2186.194077081791,0.0,0.0,0.0,0.0,0.0,0.0,2186.194077081791,Electronics,,,,,
,North,,2024-01-31,2201.9208301094195,1988.1613129341192,2400.495673630898,2201.920828493301,2201.920831550478,0.0,0.0,0.0,0.0,0.0,0.0,2201.9208301094195,Electronics,,,,,
,North,,2024-02-29,2216.6329539094586,2013.046991074313,2409.2909114729728,2216.632948863449,2216.63295858096,0.0,0.0,0.0,0.0,0.0,0.0,2216.6329539094586,Electronics,,,,,
,North,,2024-03-31,2232.359706937088,2016.8871652047249,2431.3643979283693,2232.359697596753,2232.3597163940026,0.0,0.0,0.0,0.0,0.0,0.0,2232.359706937088,Electronics,,,,,
,North,,2024-04-30,2247.5791453509214,2049.552411716995,2453.6351981044318,2247.579131571383,2247.5791606131324,0.0,0.0,0.0,0.0,0.0,0.0,2247.5791453509214,Electronics,,,,,
,North,,2024-05-31,2263.30589837855,2063.662975796711,2463.442939175599,2263.305878519081,2263.305919276948,0.0,0.0,0.0,0.0,0.0,0.0,2263.30589837855,Electronics,,,,,
,North,,2024-06-30,2278.525336792384,2073.0922417644124,2483.641142806067,2278.5253099277843,2278.5253630830434,0.0,0.0,0.0,0.0,0.0,0.0,2278.525336792384,Electronics,,,,,
,North,,2023-01-31,1958.555334,1704.9204561334443,2193.111983993143,1958.555334,1958.555334,0.0,0.0,0.0,0.0,0.0,0.0,1958.555334,Furniture,,,,,
,North,,2023-02-28,1969.196616014371,1699.594533280243,2225.3171308623228,1969.196616014371,1969.196616014371,0.0,0.0,0.0,0.0,0.0,0.0,1969.196616014371,Furniture,,,,,
,North,,2023-03-31,1980.9780353591896,1727.6291127059708,2234.68183814464,1980.9780353591896,1980.9780353591896,0.0,0.0,0.0,0.0,0.0,0.0,1980.9780353591896,Furniture,,,,,
,North,,2023-04-30,1992.379408887032,1748.917247385839,2256.113582319662,1992.379408887032,1992.379408887032,0.0,0.0,0.0,0.0,0.0,0.0,1992.379408887032,Furniture,,,,,
,North,,2023-05-31,2004.1608283761352,1756.266547057968,2257.1451783328303,2004.1608283761352,2004.1608283761352,0.0,0.0,0.0,0.0,0.0,0.0,2004.1608283761352,Furniture,,,,,
,North,,2023-06-30,2015.5622021147851,1780.8605645222958,2276.4986204397574,2015.5622021147851,2015.5622021147851,0.0,0.0,0.0,0.0,0.0,0.0,2015.5622021147851,Furniture,,,,,
,North,,2023-07-31,2027.343621708265,1777.499484096738,2264.914507267192,2027.343621708265,2027.343621708265,0.0,0.0,0.0,0.0,0.0,0.0,2027.343621708265,Furniture,,,,,
,North,,2023-08-31,2039.125041226784,1778.4009125859786,2285.413560424181,2039.125041226784,2039.125041226784,0.0,0.0,0.0,0.0,0.0,0.0,2039.125041226784,Furniture,,,,,
,North,,2023-09-30,2050.5264147984835,1800.3979498158612,2298.5320249583074,2050.5264147984835,2050.5264147984835,0.0,0.0,0.0,0.0,0.0,0.0,2050.5264147984835,Furniture,,,,,
,North,,2023-10-31,2062.3078339834,1811.5406995763376,2301.0528445355862,2062.3078339834,2062.3078339834,0.0,0.0,0.0,0.0,0.0,0.0,2062.3078339834,Furniture,,,,,
,North,,2023-11-30,2073.7092073881568,1824.091619625608,2339.8819572746343,2073.7092073881568,2073.7092073881568,0.0,0.0,0.0,0.0,0.0,0.0,2073.7092073881568,Furniture,,,,,
,North,,2023-12-31,2085.490626573073,1848.9112282966803,2332.2767315833357,2085.490626573073,2085.490626573073,0.0,0.0,0.0,0.0,0.0,0.0,2085.490626573073,Furniture,,,,,
,North,,2024-01-31,2097.272045757989,1858.5905361271928,2351.848851504048,2097.2720443383805,2097.272047074386,0.0,0.0,0.0,0.0,0.0,0.0,2097.272045757989,Furniture,,,,,
,North,,2024-02-29,2108.293373382588,1863.5472007497776,2355.3635394234466,2108.2933688362223,2108.2933776424743,0.0,0.0,0.0,0.0,0.0,0.0,2108.293373382588,Furniture,,,,,
,North,,2024-03-31,2120.074792567504,1878.7462289112236,2358.918334290347,2120.0747832587635,2120.0748010973853,0.0,0.0,0.0,0.0,0.0,0.0,2120.074792567504,Furniture,,,,,
,North,,2024-04-30,2131.476165972261,1886.7461736308471,2361.9639419100404,2131.4761515824566,2131.476179111846,0.0,0.0,0.0,0.0,0.0,0.0,2131.476165972261,Furniture,,,,,
,North,,2024-05-31,2143.257585157177,1904.667093469165,2390.7501996712167,2143.2575638603253,2143.2576036848345,0.0,0.0,0.0,0.0,0.0,0.0,2143.257585157177,Furniture,,,,,
,North,,2024-06-30,2154.6589585619345,1927.500438556112,2401.0593934672406,2154.6589317147723,2154.658983110528,0.0,0.0,0.0,0.0,0.0,0.0,2154.6589585619345,Furniture,,,,,
,North,,2023-01-31,2001.73281,1861.3027739829772,2137.023697236664,2001.73281,2001.73281,0.0,0.0,0.0,0.0,0.0,0.0,2001.73281,Sports,,,,,
,North,,2023-02-28,2018.465952035928,1879.935257104872,2151.9792196264084,2018.465952035928,2018.465952035928,0.0,0.0,0.0,0.0,0.0,0.0,2018.465952035928,Sports,,,,,
,North,,2023-03-31,2036.9919307222044,1900.9072713929825,2174.1959596597603,2036.9919307222044,2036.9919307222044,0.0,0.0,0.0,0.0,0.0,0.0,2036.9919307222044,Sports,,,,,
,North,,2023-04-30,2054.920297191004,1922.1018520478365,2187.567098122788,2054.920297191004,2054.920297191004,0.0,0.0,0.0,0.0,0.0,0.0,2054.920297191004,Sports,,,,,
,North,,2023-05-31,2073.4462759462504,1939.2321776503377,2209.8821920049945,2073.4462759462504,2073.4462759462504,0.0,0.0,0.0,0.0,0.0,0.0,2073.4462759462504,Sports,,,,,
,North,,2023-06-30,2091.374642478056,1949.1274836806167,2230.8231395741595,2091.374642478056,2091.374642478056,0.0,0.0,0.0,0.0,0.0,0.0,2091.374642478056,Sports,,,,,
,North,,2023-07-31,2109.9006212638046,1970.4577202237533,2246.826199361496,2109.9006212638046,2109.9006212638046,0.0,0.0,0.0,0.0,0.0,0.0,2109.9006212638046,Sports,,,,,
,North,,2023-08-31,2128.426600130518,1990.782080069464,2261.174302845167,2128.426600130518,2128.426600130518,0.0,0.0,0.0,0.0,0.0,0.0,2128.426600130518,Sports,,,,,
,North,,2023-09-30,2146.354966802945,2009.578373963836,2282.203951667951,2146.354966802945,2146.354966802945,0.0,0.0,0.0,0.0,0.0,0.0,2146.354966802945,Sports,,,,,
,North,,2023-10-31,2164.8809457764,2026.283474506167,2298.327146537224,2164.8809457764,2164.8809457764,0.0,0.0,0.0,0.0,0.0,0.0,2164.8809457764,Sports,,,,,
,North,,2023-11-30,2182.8093125249047,2050.562690659479,2313.9225598510266,2182.8093125249047,2182.8093125249047,0.0,0.0,0.0,0.0,0.0,0.0,2182.8093125249047,Sports,,,,,
,North,,2023-12-31,2201.3352914983598,2061.750806666392,2342.271285474298,2201.3352914983598,2201.3352914983598,0.0,0.0,0.0,0.0,0.0,0.0,2201.3352914983598,Sports,,,,,
,North,,2024-01-31,2219.8612704718144,2083.26437920308,2349.1834678502028,2219.861268815811,2219.8612717331325,0.0,0.0,0.0,0.0,0.0,0.0,2219.8612704718144,Sports,,,,,
,North,,2024-02-29,2237.192024995369,2097.1027181100853,2356.588587918365,2237.1920199534284,2237.1920290671587,0.0,0.0,0.0,0.0,0.0,0.0,2237.192024995369,Sports,,,,,
,North,,2024-03-31,2255.718003968824,2124.9713281427385,2383.766946371017,2255.7179946740457,2255.71801204313,0.0,0.0,0.0,0.0,0.0,0.0,2255.718003968824,Sports,,,,,
,North,,2024-04-30,2273.646370717329,2134.486597115443,2410.374855989802,2273.6463561555174,2273.646383336322,0.0,0.0,0.0,0.0,0.0,0.0,2273.646370717329,Sports,,,,,
,North,,2024-05-31,2292.1723496907834,2161.39178996743,2428.6145361330928,2292.172329225656,2292.172367525056,0.0,0.0,0.0,0.0,0.0,0.0,2292.1723496907834,Sports,,,,,
,North,,2024-06-30,2310.100716439288,2166.270814395084,2450.4140173201886,2310.100688338472,2310.1007401280644,0.0,0.0,0.0,0.0,0.0,0.0,2310.100716439288,Sports,,,,,
,North,,2023-01-31,1934.155597,1790.746038993845,2091.3650975108044,1934.155597,1934.155597,0.0,0.0,0.0,0.0,0.0,0.0,1934.155597,Toys,,,,,
,North,,2023-02-28,1956.4443056347309,1808.6524472881244,2103.328788481974,1956.4443056347309,1956.4443056347309,0.0,0.0,0.0,0.0,0.0,0.0,1956.4443056347309,Toys,,,,,
,North,,2023-03-31,1981.1210878756583,1840.9930230436803,2134.943671379753,1981.1210878756583,1981.1210878756583,0.0,0.0,0.0,0.0,0.0,0.0,1981.1210878756583,Toys,,,,,
,North,,2023-04-30,2005.0018424177435,1847.82341007018,2151.586374975349,2005.0018424177435,2005.0018424177435,0.0,0.0,0.0,0.0,0.0,0.0,2005.0018424177435,Toys,,,,,
,North,,2023-05-31,2029.6786199340916,1885.45917688513,2173.135962108934,2029.6786199340916,2029.6786199340916,0.0,0.0,0.0,0.0,0.0,0.0,2029.6786199340916,Toys,,,,,
,North,,2023-06-30,2053.559372519226,1910.9534641290504,2199.2548383518,2053.559372519226,2053.559372519226,0.0,0.0,0.0,0.0,0.0,0.0,2053.559372519226,Toys,,,,,
,North,,2023-07-31,2078.236095400248,1935.9392358220773,2236.8159858314407,2078.236095400248,2078.236095400248,0.0,0.0,0.0,0.0,0.0,0.0,2078.236095400248,Toys,,,,,
,North,,2023-08-31,2102.912653436073,1952.803843725907,2254.0007848281084,2102.912653436073,2102.912653436073,0.0,0.0,0.0,0.0,0.0,0.0,2102.912653436073,Toys,,,,,
,North,,2023-09-30,2126.792985462177,1967.9404992589004,2270.71293283181,2126.792985462177,2126.792985462177,0.0,0.0,0.0,0.0,0.0,0.0,2126.792985462177,Toys,,,,,
,North,,2023-10-31,2151.469325227792,2008.12866518263,2290.966968677976,2151.469325227792,2151.469325227792,0.0,0.0,0.0,0.0,0.0,0.0,2151.469325227792,Toys,,,,,
,North,,2023-11-30,2175.349654033225,2026.3882227321908,2326.932671037048,2175.349654033225,2175.349654033225,0.0,0.0,0.0,0.0,0.0,0.0,2175.349654033225,Toys,,,,,
,North,,2023-12-31,2200.025993798839,2055.5182387392088,2348.256680135657,2200.025993798839,2200.025993798839,0.0,0.0,0.0,0.0,0.0,0.0,2200.025993798839,Toys,,,,,
,North,,2024-01-31,2224.702333564453,2072.2051026897634,2364.043430724189,2224.702295490965,2224.702369494207,0.0,0.0,0.0,0.0,0.0,0.0,2224.702333564453,Toys,,,,,
,North,,2024-02-29,2247.786651409705,2099.1888090582265,2396.1199469692115,2247.7865260700164,2247.7867691749643,0.0,0.0,0.0,0.0,0.0,0.0,2247.786651409705,Toys,,,,,
,North,,2024-03-31,2272.462991175319,2126.6809578614943,2426.574243117993,2272.4627365400543,2272.46320755744,0.0,0.0,0.0,0.0,0.0,0.0,2272.462991175319,Toys,,,,,
,North,,2024-04-30,2296.3433199807523,2147.674290031229,2446.25350080419,2296.3429347060387,2296.343671865668,0.0,0.0,0.0,0.0,0.0,0.0,2296.3433199807523,Toys,,,,,
,North,,2024-05-31,2321.0196597463664,2166.7781799555505,2470.04556434494,2321.01912296373,2321.020181022104,0.0,0.0,0.0,0.0,0.0,0.0,2321.0196597463664,Toys,,,,,
,North,,2024-06-30,2344.8999885518,2199.8112808708142,2493.042228785672,2344.899298421386,2344.9006826009672,0.0,0.0,0.0,0.0,0.0,0.0,2344.8999885518,Toys,,,,,
,South,,2023-01-31,2047.045341,1749.4461707050243,2348.6058179634706,2047.045341,2047.045341,0.0,0.0,0.0,0.0,0.0,0.0,2047.045341,Clothing,,,,,
,South,,2023-02-28,2051.827586823952,1726.6475085835343,2358.566505285164,2051.827586823952,2051.827586823952,0.0,0.0,0.0,0.0,0.0,0.0,2051.827586823952,Clothing,,,,,
,South,,2023-03-31,2057.122216140031,1765.8264784225908,2367.072969761031,2057.122216140031,2057.122216140031,0.0,0.0,0.0,0.0,0.0,0.0,2057.122216140031,Clothing,,,,,
,South,,2023-04-30,2062.246050981268,1757.2377936695914,2364.4749976166377,2062.246050981268,2062.246050981268,0.0,0.0,0.0,0.0,0.0,0.0,2062.246050981268,Clothing,,,,,
,South,,2023-05-31,2067.54068031696,1765.755049625177,2376.277555200332,2067.54068031696,2067.54068031696,0.0,0.0,0.0,0.0,0.0,0.0,2067.54068031696,Clothing,,,,,
,South,,2023-06-30,2072.6645151464104,1764.6661529958992,2381.677037180304,2072.6645151464104,2072.6645151464104,0.0,0.0,0.0,0.0,0.0,0.0,2072.6645151464104,Clothing,,,,,
,South,,2023-07-31,2077.9591444703565,1788.5954546224482,2376.7238404845943,2077.9591444703565,2077.9591444703565,0.0,0.0,0.0,0.0,0.0,0.0,2077.9591444703565,Clothing,,,,,
,South,,2023-08-31,2083.253773790443,1754.9296915164732,2385.47914861814,2083.253773790443,2083.253773790443,0.0,0.0,0.0,0.0,0.0,0.0,2083.253773790443,Clothing,,,,,
,South,,2023-09-30,2088.3776086135085,1790.042519977704,2385.562951684309,2088.3776086135085,2088.3776086135085,0.0,0.0,0.0,0.0,0.0,0.0,2088.3776086135085,Clothing,,,,,
,South,,2023-10-31,2093.672237918718,1801.8626048475064,2404.260849830684,2093.672237918718,2093.672237918718,0.0,0.0,0.0,0.0,0.0,0.0,2093.672237918718,Clothing,,,,,
,South,,2023-11-30,2098.796072730211,1804.7671041934625,2401.9271291407085,2098.796072730211,2098.796072730211,0.0,0.0,0.0,0.0,0.0,0.0,2098.796072730211,Clothing,,,,,
,South,,2023-12-31,2104.090702035421,1804.645607000456,2391.7445053383685,2104.090702035421,2104.090702035421,0.0,0.0,0.0,0.0,0.0,0.0,2104.090702035421,Clothing,,,,,
,South,,2024-01-31,2109.3853313406307,1795.9026387390531,2393.7442735201025,2109.385329949801,2109.3853327519782,0.0,0.0,0.0,0.0,0.0,0.0,2109.3853313406307,Clothing,,,,,
,South,,2024-02-29,2114.338371658408,1800.432876621233,2409.783801453474,2114.338367115837,2114.338375922476,0.0,0.0,0.0,0.0,0.0,0.0,2114.338371658408,Clothing,,,,,
,South,,2024-03-31,2119.6330009636176,1816.25882383144,2403.1825304317117,2119.6329914566227,2119.6330092687003,0.0,0.0,0.0,0.0,0.0,0.0,2119.6330009636176,Clothing,,,,,
,South,,2024-04-30,2124.756835775111,1815.781436751752,2426.997108140241,2124.756821055608,2124.7568491642137,0.0,0.0,0.0,0.0,0.0,0.0,2124.756835775111,Clothing,,,,,
,South,,2024-05-31,2130.0514650803207,1812.791966176032,2437.4794769346786,2130.0514444725395,2130.0514839069738,0.0,0.0,0.0,0.0,0.0,0.0,2130.0514650803207,Clothing,,,,,
,South,,2024-06-30,2135.175299891814,1816.8267858284569,2439.689220413112,2135.175271984312,2135.1753258474187,0.0,0.0,0.0,0.0,0.0,0.0,2135.175299891814,Clothing,,,,,
,South,,2023-01-31,1969.88418,1759.179854871222,2171.1902914721154,1969.88418,1969.88418,0.0,0.0,0.0,0.0,0.0,0.0,1969.88418,Electronics,,,,,
,South,,2023-02-28,1979.1800008502996,1786.053402851261,2168.0736747305746,1979.1800008502996,1979.1800008502996,0.0,0.0,0.0,0.0,0.0,0.0,1979.1800008502996,Electronics,,,,,
,South,,2023-03-31,1989.471802513412,1784.4258467692384,2179.645221176977,1989.471802513412,1989.471802513412,0.0,0.0,0.0,0.0,0.0,0.0,1989.471802513412,Electronics,,,,,
,South,,2023-04-30,1999.4316105126527,1801.6368601170464,2188.002751678409,1999.4316105126527,1999.4316105126527,0.0,0.0,0.0,0.0,0.0,0.0,1999.4316105126527,Electronics,,,,,
,South,,2023-05-31,2009.723412035348,1810.095528355494,2206.8119213446494,2009.723412035348,2009.723412035348,0.0,0.0,0.0,0.0,0.0,0.0,2009.723412035348,Electronics,,,,,
,South,,2023-06-30,2019.683219983988,1832.124343556088,2222.535581489738,2019.683219983988,2019.683219983988,0.0,0.0,0.0,0.0,0.0,0.0,2019.683219983988,Electronics,,,,,
,South,,2023-07-31,2029.9750215416268,1838.10697804933,2226.2253056115137,2029.9750215416268,2029.9750215416268,0.0,0.0,0.0,0.0,0.0,0.0,2029.9750215416268,Electronics,,,,,
,South,,2023-08-31,2040.2668230904292,1841.508099673201,2241.612909925444,2040.2668230904292,2040.2668230904292,0.0,0.0,0.0,0.0,0.0,0.0,2040.2668230904292,Electronics,,,,,
,South,,2023-09-30,2050.2266299151324,1845.8672068374003,2263.625627993844,2050.2266299151324,2050.2266299151324,0.0,0.0,0.0,0.0,0.0,0.0,2050.2266299151324,Electronics,,,,,
,South,,2023-10-31,2060.5184303433634,1867.2056583845256,2251.4243264416377,2060.5184303433634,2060.5184303433634,0.0,0.0,0.0,0.0,0.0,0.0,2060.5184303433634,Electronics,,,,,
,South,,2023-11-30,2070.478237209393,1867.3728067213156,2276.198272061631,2070.478237209393,2070.478237209393,0.0,0.0,0.0,0.0,0.0,0.0,2070.478237209393,Electronics,,,,,
,South,,2023-12-31,2080.770037637624,1889.7470071966045,2288.5856424411777,2080.770037637624,2080.770037637624,0.0,0.0,0.0,0.0,0.0,0.0,2080.770037637624,Electronics,,,,,
,South,,2024-01-31,2091.061838065855,1883.2092964222884,2303.015871192524,2091.0618365403766,2091.061839546002,0.0,0.0,0.0,0.0,0.0,0.0,2091.061838065855,Electronics,,,,,
,South,,2024-02-29,2100.689651369684,1905.383154505612,2293.492917543562,2100.689646290576,2100.6896559617194,0.0,0.0,0.0,0.0,0.0,0.0,2100.689651369684,Electronics,,,,,
,South,,2024-03-31,2110.981451797915,1906.615295674513,2321.944947188939,2110.981441784654,2110.98146052386,0.0,0.0,0.0,0.0,0.0,0.0,2110.981451797915,Electronics,,,,,
,South,,2024-04-30,2120.941258663945,1910.2188836851667,2324.973209642799,2120.941243239155,2120.9412724010413,0.0,0.0,0.0,0.0,0.0,0.0,2120.941258663945,Electronics,,,,,
,South,,2024-05-31,2131.233059092176,1919.4615097561127,2344.38374359809,2131.2330374449,2131.2330792074195,0.0,0.0,0.0,0.0,0.0,0.0,2131.233059092176,Electronics,,,,,
,South,,2024-06-30,2141.192865958206,1953.2462961338672,2352.8178256774017,2141.1928367163487,2141.192892984546,0.0,0.0,0.0,0.0,0.0,0.0,2141.192865958206,Electronics,,,,,
,South,,2023-01-31,2190.635361,2012.7534334368984,2353.4539112137268,2190.635361,2190.635361,0.0,0.0,0.0,0.0,0.0,0.0,2190.635361,Furniture,,,,,
,South,,2023-02-28,2175.0993693592814,2009.8335377267676,2345.0951371444635,2175.0993693592814,2175.0993693592814,0.0,0.0,0.0,0.0,0.0,0.0,2175.0993693592814,Furniture,,,,,
,South,,2023-03-31,2157.898807352055,1976.6684741135075,2323.9888864558484,2157.898807352055,2157.898807352055,0.0,0.0,0.0,0.0,0.0,0.0,2157.898807352055,Furniture,,,,,
,South,,2023-04-30,2141.2531019053868,1977.9380677972288,2329.077861161581,2141.2531019053868,2141.2531019053868,0.0,0.0,0.0,0.0,0.0,0.0,2141.2531019053868,Furniture,,,,,
,South,,2023-05-31,2124.052539431608,1951.0874484466403,2294.9045814071687,2124.052539431608,2124.052539431608,0.0,0.0,0.0,0.0,0.0,0.0,2124.052539431608,Furniture,,,,,
,South,,2023-06-30,2107.4068339578694,1937.592807822348,2279.509160728275,2107.4068339578694,2107.4068339578694,0.0,0.0,0.0,0.0,0.0,0.0,2107.4068339578694,Furniture,,,,,
,South,,2023-07-31,2090.2062718308257,1927.849719458691,2257.2403224152195,2090.2062718308257,2090.2062718308257,0.0,0.0,0.0,0.0,0.0,0.0,2090.2062718308257,Furniture,,,,,
,South,,2023-08-31,2073.005710293439,1914.668966664603,2244.0641062018512,2073.005710293439,2073.005710293439,0.0,0.0,0.0,0.0,0.0,0.0,2073.005710293439,Furniture,,,,,
,South,,2023-09-30,2056.360005571497,1884.960298442501,2215.2961740909104,2056.360005571497,2056.360005571497,0.0,0.0,0.0,0.0,0.0,0.0,2056.360005571497,Furniture,,,,,
,South,,2023-10-31,2039.1594438417733,1857.980090731067,2211.633090357863,2039.1594438417733,2039.1594438417733,0.0,0.0,0.0,0.0,0.0,0.0,2039.1594438417733,Furniture,,,,,
,South,,2023-11-30,2022.5137389420413,1852.919304009262,2191.249460803844,2022.5137389420413,2022.5137389420413,0.0,0.0,0.0,0.0,0.0,0.0,2022.5137389420413,Furniture,,,,,
,South,,2023-12-31,2005.313177212318,1841.8773885778764,2180.959130435104,2005.313177212318,2005.313177212318,0.0,0.0,0.0,0.0,0.0,0.0,2005.313177212318,Furniture,,,,,
,South,,2024-01-31,1988.1126154825947,1822.3962533384613,2153.588139750356,1988.1126140846295,1988.1126170165176,0.0,0.0,0.0,0.0,0.0,0.0,1988.1126154825947,Furniture,,,,,
,South,,2024-02-29,1972.021767412854,1809.25144844183,2143.054655026933,1972.0217627894644,1972.0217722357784,0.0,0.0,0.0,0.0,0.0,0.0,1972.021767412854,Furniture,,,,,
,South,,2024-03-31,1954.8212056831303,1773.544846892525,2128.608994824532,1954.8211968077444,1954.8212149061903,0.0,0.0,0.0,0.0,0.0,0.0,1954.8212056831303,Furniture,,,,,
,South,,2024-04-30,1938.1755007833983,1771.6205302628744,2103.6631699147697,1938.175486392814,1938.175515146032,0.0,0.0,0.0,0.0,0.0,0.0,1938.1755007833983,Furniture,,,,,
,South,,2024-05-31,1920.9749390536751,1762.1815726433626,2100.647174773864,1920.9749187715045,1920.9749600898192,0.0,0.0,0.0,0.0,0.0,0.0,1920.9749390536751,Furniture,,,,,
,South,,2024-06-30,1904.329234153943,1742.2196505795505,2065.3827553428646,1904.3292067010264,1904.3292620969128,0.0,0.0,0.0,0.0,0.0,0.0,1904.329234153943,Furniture,,,,,
,South,,2023-01-31,2105.453952,1868.22272842063,2350.1109699485446,2105.453952,2105.453952,0.0,0.0,0.0,0.0,0.0,0.0,2105.453952,Sports,,,,,
,South,,2023-02-28,2094.090302026347,1839.5252466321965,2337.2439856052997,2094.090302026347,2094.090302026347,0.0,0.0,0.0,0.0,0.0,0.0,2094.090302026347,Sports,,,,,
