Customer_ID,Name,Age,Gender,Location,Product_Category,Purchase_Amount,Purchase_Date,Loyalty_Points,Website_Visits,Preferred_Payment_Method
CUST1317,Customer_317,68,Female,East,Electronics,315.54,2024-05-21,916,6,UPI
CUST1318,Customer_318,55,Male,North,Toys,394.16,2024-12-10,681,7,Debit Card
CUST1319,Customer_319,35,Female,North,Fashion,150.22,2024-03-21,33,49,Credit Card
CUST1320,Customer_320,57,Female,South,Fashion,342.41,2024-12-08,744,27,Net Banking
CUST1321,Customer_321,40,Male,South,Beauty,324.23,2024-09-27,576,49,Credit Card
CUST1322,Customer_322,24,Female,West,Toys,131.25,2024-12-26,173,3,Net Banking
CUST1323,Customer_323,37,Female,North,Home,90.24,2024-11-23,51,17,Net Banking
CUST1324,Customer_324,61,Male,East,Beauty,404.18,2024-07-27,514,15,Debit Card
CUST1325,Customer_325,19,Female,East,Beauty,315.61,2024-10-10,889,21,Net Banking
CUST1326,Customer_326,34,Female,West,Beauty,11.03,2024-06-19,772,10,Net Banking
CUST1327,Customer_327,21,Male,North,Fashion,173.67,2024-03-07,281,11,UPI
CUST1328,Customer_328,61,Male,South,Home,198.43,2024-01-31,925,23,Debit Card
CUST1329,Customer_329,68,Female,West,Home,362.51,2024-08-13,913,18,UPI
CUST1330,Customer_330,58,Female,North,Toys,217.55,2024-05-15,651,25,UPI
CUST1331,Customer_331,35,Male,South,Beauty,255.48,2024-08-27,951,12,Net Banking
CUST1332,Customer_332,18,Male,East,Beauty,47.24,2024-06-05,933,26,Debit Card
CUST1333,Customer_333,30,Male,West,Fashion,137.42,2024-07-06,55,2,Net Banking
CUST1334,Customer_334,62,Male,North,Beauty,31.38,2024-09-05,769,46,UPI
CUST1335,Customer_335,54,Female,West,Electronics,107.99,2024-01-13,574,46,UPI
CUST1336,Customer_336,69,Male,West,Fashion,76.8,2024-10-29,675,23,Cash
CUST1337,Customer_337,30,Female,South,Electronics,429.32,2024-01-25,972,6,Debit Card
CUST1338,Customer_338,53,Male,North,Home,131.41,2024-11-08,120,25,UPI
CUST1339,Customer_339,30,Male,West,Fashion,85.89,2024-10-12,225,17,Net Banking
CUST1340,Customer_340,60,Female,West,Home,186.82,2024-07-30,187,27,Debit Card
CUST1341,Customer_341,48,Female,South,Electronics,115.85,2024-07-28,18,44,UPI
CUST1342,Customer_342,59,Male,West,Toys,59.47,2024-04-03,858,47,Cash
CUST1343,Customer_343,69,Female,East,Beauty,434.27,2024-07-12,642,46,UPI
CUST1344,Customer_344,42,Female,South,Home,360.87,2024-03-12,179,3,Credit Card
CUST1345,Customer_345,38,Male,East,Home,346.73,2024-09-05,572,18,Credit Card
CUST1346,Customer_346,68,Male,South,Toys,295.25,2024-11-05,662,38,Debit Card
CUST1347,Customer_347,44,Male,West,Electronics,148.17,2024-03-19,303,10,Debit Card
CUST1348,Customer_348,47,Male,South,Beauty,463.02,2024-03-12,902,43,Credit Card
CUST1349,Customer_349,27,Male,South,Home,326.85,2024-07-13,230,28,Debit Card
CUST1350,Customer_350,42,Male,North,Fashion,413.15,2024-06-23,962,2,UPI
CUST1351,Customer_351,66,Female,North,Beauty,106.84,2024-11-29,755,43,Net Banking
CUST1352,Customer_352,46,Female,East,Fashion,163.77,2024-09-07,487,17,Debit Card
CUST1353,Customer_353,25,Male,East,Home,307.18,2024-11-17,146,45,Debit Card
CUST1354,Customer_354,33,Male,West,Electronics,155.25,2024-07-16,165,37,Net Banking
CUST1355,Customer_355,62,Male,South,Toys,202.42,2024-03-18,181,46,Net Banking
CUST1356,Customer_356,59,Male,East,Home,444.2,2024-07-07,648,50,Credit Card
CUST1357,Customer_357,23,Female,East,Fashion,382.83,2024-04-04,987,29,UPI
CUST1358,Customer_358,46,Male,West,Fashion,144.62,2024-03-06,46,38,Debit Card
CUST1359,Customer_359,52,Female,West,Home,436.8,2024-07-31,219,47,Debit Card
CUST1360,Customer_360,22,Male,East,Beauty,49.07,2024-07-25,381,43,Cash
CUST1361,Customer_361,60,Male,North,Home,312.44,2024-10-10,176,29,UPI
CUST1362,Customer_362,59,Female,South,Electronics,486.16,2024-04-20,629,34,Debit Card
CUST1363,Customer_363,61,Male,North,Home,283.54,2024-05-07,853,41,Debit Card
CUST1364,Customer_364,21,Male,East,Electronics,22.97,2024-07-26,30,46,Net Banking
CUST1365,Customer_365,20,Female,South,Beauty,481.54,2024-05-10,181,11,Net Banking
CUST1366,Customer_366,45,Male,South,Beauty,138.86,2024-05-16,872,42,Cash
CUST1367,Customer_367,19,Male,South,Toys,93.36,2024-07-08,159,27,Credit Card
CUST1368,Customer_368,37,Male,West,Beauty,437.47,2024-10-01,26,16,Net Banking
CUST1369,Customer_369,20,Male,West,Beauty,257.93,2024-04-05,333,2,Debit Card
CUST1370,Customer_370,18,Male,North,Home,107.51,2024-12-15,121,6,Credit Card
CUST1371,Customer_371,44,Female,West,Electronics,145.41,2024-07-17,823,41,UPI
CUST1372,Customer_372,28,Male,East,Home,319.86,2024-01-08,917,16,Cash
CUST1373,Customer_373,28,Male,North,Electronics,377.9,2024-01-17,624,20,Credit Card
CUST1374,Customer_374,36,Male,East,Fashion,230.76,2024-06-02,776,35,Net Banking
CUST1375,Customer_375,24,Male,North,Toys,77.11,2024-06-21,375,25,UPI
CUST1376,Customer_376,49,Female,West,Toys,27.85,2024-12-15,398,37,Cash
CUST1377,Customer_377,39,Female,West,Beauty,79.19,2024-03-14,228,24,Debit Card
CUST1378,Customer_378,25,Female,North,Fashion,331.33,2024-01-06,549,38,UPI
CUST1379,Customer_379,45,Female,East,Electronics,159.41,2024-05-14,64,26,UPI
CUST1380,Customer_380,67,Male,North,Fashion,314.06,2024-08-31,732,17,Debit Card
CUST1381,Customer_381,43,Male,East,Toys,158.82,2024-05-24,300,39,UPI
CUST1382,Customer_382,33,Female,North,Home,449.45,2024-11-15,457,11,Debit Card
CUST1383,Customer_383,70,Male,East,Home,477.0,2024-08-23,311,32,Credit Card
CUST1384,Customer_384,21,Male,South,Electronics,274.28,2024-03-08,573,1,Cash
CUST1385,Customer_385,50,Male,North,Fashion,471.49,2024-01-19,858,50,UPI
CUST1386,Customer_386,25,Male,East,Fashion,290.42,2024-05-02,495,41,Credit Card
CUST1387,Customer_387,37,Female,South,Electronics,405.7,2024-10-09,735,28,Debit Card
CUST1388,Customer_388,56,Female,South,Toys,233.47,2024-07-17,884,37,UPI
CUST1389,Customer_389,40,Female,South,Beauty,89.22,2024-08-23,82,27,Cash
CUST1390,Customer_390,47,Male,West,Electronics,143.88,2024-11-14,420,45,Debit Card
CUST1391,Customer_391,55,Male,South,Fashion,153.96,2024-11-23,140,11,Cash
CUST1392,Customer_392,60,Female,South,Home,286.17,2024-12-28,441,30,Net Banking
CUST1393,Customer_393,41,Female,South,Beauty,305.62,2024-05-04,106,16,Cash
CUST1394,Customer_394,20,Male,North,Beauty,474.23,2024-09-24,265,35,Debit Card
CUST1395,Customer_395,62,Female,West,Fashion,21.47,2024-10-08,697,29,Cash
CUST1396,Customer_396,35,Female,West,Fashion,371.48,2024-04-02,490,14,Debit Card
CUST1397,Customer_397,39,Male,West,Beauty,241.51,2024-06-28,33,22,Credit Card
CUST1398,Customer_398,27,Female,North,Electronics,346.04,2024-04-05,770,34,UPI
CUST1399,Customer_399,66,Female,South,Home,352.16,2024-08-29,277,28,UPI
CUST1400,Customer_400,64,Female,South,Beauty,326.6,2024-12-10,904,20,Net Banking
CUST1401,Customer_401,45,Male,West,Fashion,423.91,2024-09-17,136,24,Net Banking
CUST1402,Customer_402,39,Female,South,Home,352.5,2024-08-14,230,33,Net Banking
CUST1403,Customer_403,39,Female,North,Toys,154.46,2024-02-05,228,33,Debit Card
CUST1404,Customer_404,28,Male,North,Beauty,224.99,2024-04-19,750,21,Credit Card
CUST1405,Customer_405,39,Female,South,Toys,65.67,2024-11-16,22,41,Net Banking
CUST1406,Customer_406,54,Female,West,Beauty,443.6,2024-10-17,238,22,Net Banking
CUST1407,Customer_407,23,Male,North,Home,136.36,2024-05-10,129,30,Credit Card
CUST1408,Customer_408,60,Female,East,Electronics,350.01,2024-05-14,103,12,Debit Card
CUST1409,Customer_409,70,Male,East,Fashion,139.03,2024-10-14,90,31,Debit Card
CUST1410,Customer_410,49,Male,North,Home,490.02,2024-10-23,762,32,Cash
CUST1411,Customer_411,49,Female,South,Fashion,469.4,2024-10-09,655,43,Net Banking
CUST1412,Customer_412,60,Female,West,Toys,280.47,2024-12-16,774,49,UPI
CUST1413,Customer_413,60,Female,South,Fashion,118.35,2024-06-04,762,8,Cash
CUST1414,Customer_414,52,Male,North,Fashion,129.99,2024-08-17,276,27,Credit Card
CUST1415,Customer_415,24,Female,North,Home,172.21,2024-12-30,575,42,Credit Card
CUST1416,Customer_416,56,Female,West,Fashion,67.46,2024-09-27,463,23,Debit Card
CUST1417,Customer_417,48,Male,West,Electronics,317.91,2024-08-27,321,27,Net Banking
CUST1418,Customer_418,57,Male,North,Home,264.67,2024-05-09,103,7,Cash
CUST1419,Customer_419,64,Female,West,Beauty,313.12,2024-12-14,371,43,UPI
CUST1420,Customer_420,46,Female,East,Fashion,416.64,2024-11-30,545,39,Net Banking
CUST1421,Customer_421,52,Male,East,Toys,176.6,2024-08-12,809,35,Net Banking
CUST1422,Customer_422,19,Female,East,Electronics,236.84,2024-03-10,751,30,UPI
CUST1423,Customer_423,70,Male,East,Electronics,249.29,2024-02-06,6,5,UPI
CUST1424,Customer_424,45,Female,East,Home,210.28,2024-03-19,579,45,Credit Card
CUST1425,Customer_425,27,Male,South,Electronics,156.95,2024-02-28,624,40,Net Banking
CUST1426,Customer_426,27,Female,North,Fashion,234.96,2024-07-31,326,15,UPI
CUST1427,Customer_427,59,Female,West,Toys,345.98,2024-01-29,505,48,Cash
CUST1428,Customer_428,56,Male,East,Beauty,102.5,2024-04-22,272,32,Debit Card
CUST1429,Customer_429,69,Female,West,Beauty,280.73,2024-01-04,937,7,Cash
CUST1430,Customer_430,63,Male,South,Fashion,453.77,2024-06-16,59,7,Credit Card
CUST1431,Customer_431,31,Female,East,Electronics,147.08,2024-08-27,823,8,Credit Card
CUST1432,Customer_432,55,Female,East,Fashion,297.56,2024-08-30,72,6,UPI
CUST1433,Customer_433,65,Male,East,Toys,198.01,2024-12-26,125,17,UPI
CUST1434,Customer_434,44,Female,North,Home,143.12,2024-10-19,442,47,Net Banking
CUST1435,Customer_435,57,Male,South,Electronics,23.08,2024-05-27,620,41,Net Banking
CUST1436,Customer_436,31,Female,East,Toys,38.85,2024-08-19,297,35,Debit Card
CUST1437,Customer_437,57,Female,East,Electronics,371.48,2024-06-28,493,35,UPI
CUST1438,Customer_438,24,Female,West,Electronics,467.87,2024-11-26,575,33,Cash
CUST1439,Customer_439,56,Male,South,Beauty,290.2,2024-10-04,413,1,Cash
CUST1440,Customer_440,30,Male,South,Fashion,375.56,2024-11-02,183,30,Debit Card
CUST1441,Customer_441,53,Female,South,Beauty,192.22,2024-11-22,410,28,Cash
CUST1442,Customer_442,46,Female,South,Electronics,350.8,2024-07-09,519,46,Debit Card
CUST1443,Customer_443,23,Female,North,Beauty,263.5,2024-03-17,283,4,Net Banking
CUST1444,Customer_444,55,Male,East,Fashion,438.4,2024-06-02,723,25,Net Banking
CUST1445,Customer_445,45,Male,North,Beauty,472.9,2024-10-25,814,14,Net Banking
CUST1446,Customer_446,19,Male,West,Fashion,498.47,2024-07-13,854,37,Cash
CUST1447,Customer_447,56,Male,East,Fashion,211.3,2024-06-09,168,42,Debit Card
CUST1448,Customer_448,37,Female,South,Home,441.73,2024-08-09,363,21,Cash
CUST1449,Customer_449,35,Female,South,Electronics,18.09,2024-07-28,783,9,UPI
CUST1450,Customer_450,57,Female,West,Fashion,59.44,2024-01-25,997,15,Credit Card
CUST1451,Customer_451,27,Male,West,Beauty,330.2,2024-07-22,491,22,UPI
CUST1452,Customer_452,46,Male,South,Electronics,283.48,2024-10-16,998,24,Net Banking
CUST1453,Customer_453,65,Male,North,Beauty,326.95,2024-06-13,968,7,Credit Card
CUST1454,Customer_454,53,Male,South,Fashion,320.62,2024-12-08,843,6,Credit Card
CUST1455,Customer_455,60,Male,North,Beauty,157.62,2024-12-18,623,41,UPI
CUST1456,Customer_456,53,Male,North,Electronics,365.85,2024-11-26,598,34,UPI
CUST1457,Customer_457,36,Female,South,Beauty,54.46,2024-03-01,413,10,Credit Card
CUST1458,Customer_458,55,Male,South,Fashion,179.0,2024-03-03,226,21,UPI
CUST1459,Customer_459,39,Male,East,Electronics,393.59,2024-11-21,765,44,UPI
CUST1460,Customer_460,44,Female,West,Fashion,472.28,2024-07-01,826,35,UPI
CUST1461,Customer_461,68,Female,West,Beauty,53.83,2024-01-11,217,21,Credit Card
CUST1462,Customer_462,45,Male,West,Fashion,402.73,2024-01-17,846,17,Credit Card
CUST1463,Customer_463,46,Female,West,Toys,388.32,2024-02-19,700,32,Credit Card
CUST1464,Customer_464,26,Male,North,Home,17.42,2024-01-01,160,2,Credit Card
CUST1465,Customer_465,47,Female,South,Fashion,130.34,2024-04-18,856,44,Credit Card
CUST1466,Customer_466,35,Male,North,Fashion,274.23,2024-04-02,798,26,Debit Card
CUST1467,Customer_467,23,Male,South,Home,306.36,2024-09-02,223,23,Credit Card
CUST1468,Customer_468,22,Female,West,Toys,347.58,2024-06-19,854,2,Credit Card
CUST1469,Customer_469,21,Female,North,Electronics,429.04,2024-07-18,311,26,Cash
CUST1470,Customer_470,45,Female,North,Fashion,144.83,2024-06-01,975,46,Debit Card
CUST1471,Customer_471,69,Female,East,Fashion,67.15,2024-10-20,49,44,Cash
CUST1472,Customer_472,44,Female,South,Electronics,33.97,2024-09-02,722,30,Credit Card
CUST1473,Customer_473,36,Female,East,Home,128.14,2024-02-04,524,34,Net Banking
CUST1474,Customer_474,49,Male,West,Fashion,160.06,2024-10-01,317,9,Credit Card
CUST1475,Customer_475,36,Male,South,Beauty,460.72,2024-02-14,404,47,Credit Card
CUST1476,Customer_476,18,Female,South,Home,248.32,2024-11-07,77,44,Credit Card
CUST1477,Customer_477,56,Female,East,Toys,233.38,2024-07-23,747,12,Net Banking
CUST1478,Customer_478,48,Male,South,Home,234.07,2024-12-29,221,40,Net Banking
CUST1479,Customer_479,26,Male,West,Electronics,176.88,2024-01-27,161,48,Cash
CUST1480,Customer_480,30,Male,East,Home,329.33,2024-06-21,356,12,Credit Card
CUST1481,Customer_481,21,Female,North,Beauty,203.14,2024-07-23,896,47,UPI
CUST1482,Customer_482,19,Male,North,Home,33.84,2024-06-07,401,42,Cash
CUST1483,Customer_483,40,Female,East,Electronics,139.26,2024-07-03,44,15,Net Banking
CUST1484,Customer_484,69,Male,South,Electronics,117.48,2024-05-17,238,42,Net Banking
CUST1485,Customer_485,34,Male,East,Electronics,350.31,2024-02-18,177,18,Debit Card
CUST1486,Customer_486,60,Female,North,Fashion,186.41,2024-08-28,659,18,Debit Card
CUST1487,Customer_487,55,Female,West,Home,333.5,2024-01-01,255,48,Credit Card
CUST1488,Customer_488,20,Female,East,Home,479.42,2024-10-04,255,1,Debit Card
CUST1489,Customer_489,59,Male,North,Home,459.06,2024-04-30,622,16,Cash
CUST1490,Customer_490,43,Female,North,Toys,69.39,2024-04-23,266,5,Debit Card
CUST1491,Customer_491,25,Female,West,Electronics,98.3,2024-03-10,464,14,Debit Card
CUST1492,Customer_492,67,Male,West,Home,125.76,2024-03-10,846,24,Credit Card
CUST1493,Customer_493,46,Female,North,Home,391.1,2024-11-11,123,42,Net Banking
CUST1494,Customer_494,56,Female,West,Fashion,90.46,2024-06-21,887,29,Cash
CUST1495,Customer_495,43,Female,West,Beauty,140.31,2024-09-17,370,44,UPI
CUST1496,Customer_496,44,Male,North,Toys,118.93,2024-12-16,990,35,Cash
CUST1497,Customer_497,56,Male,North,Toys,141.78,2024-04-06,875,34,UPI
CUST1498,Customer_498,25,Female,East,Home,42.63,2024-07-01,596,30,UPI
CUST1499,Customer_499,30,Female,West,Beauty,146.54,2024-02-18,749,11,Debit Card
CUST1500,Customer_500,42,Female,East,Electronics,49.75,2024-01-04,750,43,Credit Card
CUST1501,Customer_501,41,Female,West,Beauty,360.7,2024-03-04,189,15,Cash
CUST1502,Customer_502,52,Male,South,Fashion,361.25,2024-05-19,575,18,Cash
CUST1503,Customer_503,63,Female,West,Electronics,146.14,2024-02-20,975,20,Net Banking
CUST1504,Customer_504,31,Female,East,Fashion,141.91,2024-01-25,215,13,Net Banking
CUST1505,Customer_505,54,Male,South,Home,437.24,2024-09-16,169,18,Cash
CUST1506,Customer_506,40,Female,South,Home,457.81,2024-06-24,675,20,UPI
CUST1507,Customer_507,63,Male,East,Beauty,180.0,2024-05-13,223,49,Credit Card
CUST1508,Customer_508,30,Female,East,Home,104.08,2024-04-02,896,22,Debit Card
CUST1509,Customer_509,70,Female,South,Fashion,185.99,2024-07-04,795,37,Debit Card
CUST1510,Customer_510,61,Male,South,Electronics,69.04,2024-03-17,781,27,Credit Card
CUST1511,Customer_511,28,Female,North,Fashion,60.65,2024-12-24,468,28,Net Banking
CUST1512,Customer_512,40,Female,East,Toys,141.85,2024-01-22,342,8,UPI
CUST1513,Customer_513,59,Male,West,Home,470.95,2024-04-05,135,37,Cash
CUST1514,Customer_514,26,Male,North,Home,82.38,2024-07-21,773,25,UPI
CUST1515,Customer_515,23,Male,South,Beauty,199.86,2024-02-12,608,18,Credit Card
CUST1516,Customer_516,21,Male,North,Fashion,474.03,2024-04-23,455,36,Cash
CUST1517,Customer_517,63,Female,East,Beauty,284.43,2024-10-24,66,31,Cash
CUST1518,Customer_518,57,Male,West,Fashion,207.92,2024-06-18,817,5,UPI
CUST1519,Customer_519,21,Male,West,Home,85.71,2024-01-20,745,24,Net Banking
CUST1520,Customer_520,62,Male,South,Fashion,365.7,2024-09-08,140,8,UPI
CUST1521,Customer_521,62,Male,East,Electronics,413.54,2024-11-29,514,45,UPI
CUST1522,Customer_522,34,Male,West,Electronics,312.59,2024-10-20,554,20,UPI
CUST1523,Customer_523,48,Male,South,Electronics,135.66,2024-09-27,160,21,Net Banking
CUST1524,Customer_524,25,Female,South,Toys,317.89,2024-08-19,88,22,Debit Card
CUST1525,Customer_525,19,Male,North,Fashion,109.67,2024-11-26,492,37,Debit Card
CUST1526,Customer_526,40,Male,North,Fashion,353.45,2024-03-01,986,6,Debit Card
CUST1527,Customer_527,40,Female,West,Home,171.96,2024-04-12,950,44,Debit Card
CUST1528,Customer_528,50,Female,North,Home,97.85,2024-06-16,909,5,Debit Card
CUST1529,Customer_529,52,Male,North,Beauty,185.9,2024-09-12,344,12,Cash
CUST1530,Customer_530,32,Female,South,Toys,136.23,2024-08-21,580,48,Net Banking
CUST1531,Customer_531,56,Male,West,Home,278.86,2024-06-26,730,31,Debit Card
CUST1532,Customer_532,21,Female,East,Home,268.0,2024-09-16,314,33,Net Banking
CUST1533,Customer_533,19,Female,North,Electronics,47.68,2024-03-10,437,7,UPI
CUST1534,Customer_534,33,Male,South,Fashion,311.71,2024-11-06,985,39,Debit Card
CUST1535,Customer_535,27,Male,West,Beauty,102.64,2024-09-29,927,34,Cash
CUST1536,Customer_536,50,Male,South,Fashion,36.79,2024-03-03,684,39,Credit Card
CUST1537,Customer_537,29,Female,East,Electronics,458.72,2024-06-21,977,20,Debit Card
CUST1538,Customer_538,58,Female,East,Fashion,61.96,2024-11-01,327,35,Debit Card
CUST1539,Customer_539,62,Male,South,Fashion,300.92,2024-02-15,603,25,Credit Card
CUST1540,Customer_540,66,Female,West,Fashion,28.48,2024-11-14,821,46,Cash
CUST1541,Customer_541,25,Female,North,Electronics,110.62,2024-07-13,576,2,UPI
CUST1542,Customer_542,18,Female,South,Beauty,366.19,2024-01-16,142,5,Net Banking
CUST1543,Customer_543,43,Male,East,Beauty,409.77,2024-09-07,233,28,Debit Card
CUST1544,Customer_544,28,Male,South,Fashion,312.71,2024-07-18,778,46,UPI
CUST1545,Customer_545,47,Male,South,Beauty,371.34,2024-12-16,703,21,UPI
CUST1546,Customer_546,64,Female,South,Home,204.77,2024-10-19,510,20,Debit Card
CUST1547,Customer_547,40,Male,South,Electronics,207.63,2024-04-05,722,21,Debit Card
CUST1548,Customer_548,45,Male,East,Fashion,191.58,2024-04-24,220,16,UPI
CUST1549,Customer_549,67,Female,East,Electronics,111.42,2024-12-23,408,27,Credit Card
CUST1550,Customer_550,32,Female,West,Electronics,387.42,2024-02-20,470,25,Cash
CUST1551,Customer_551,50,Male,North,Fashion,67.04,2024-09-21,608,29,Net Banking
CUST1552,Customer_552,28,Female,East,Beauty,31.36,2024-08-20,221,21,Debit Card
CUST1553,Customer_553,55,Male,North,Fashion,132.74,2024-12-20,959,15,Cash
CUST1554,Customer_554,64,Female,East,Beauty,424.28,2024-09-17,250,10,Cash
CUST1555,Customer_555,39,Female,South,Electronics,146.14,2024-06-07,754,40,Net Banking
CUST1556,Customer_556,62,Female,West,Toys,490.17,2024-03-31,762,26,Cash
CUST1557,Customer_557,26,Female,West,Home,323.12,2024-07-19,315,19,UPI
CUST1558,Customer_558,50,Female,South,Electronics,258.79,2024-10-18,831,18,UPI
CUST1559,Customer_559,33,Female,North,Beauty,463.76,2024-08-19,440,13,Net Banking
CUST1560,Customer_560,42,Male,North,Home,50.31,2024-07-15,97,3,Debit Card
CUST1561,Customer_561,30,Male,West,Fashion,10.22,2024-10-20,720,36,Net Banking
CUST1562,Customer_562,43,Male,East,Fashion,321.2,2024-08-25,271,9,UPI
CUST1563,Customer_563,31,Female,West,Beauty,392.65,2024-10-06,699,10,Cash
CUST1564,Customer_564,30,Female,South,Toys,345.63,2024-07-09,165,26,Credit Card
CUST1565,Customer_565,25,Male,West,Home,194.43,2024-02-06,859,22,Debit Card
CUST1566,Customer_566,40,Female,East,Toys,471.5,2024-09-11,535,41,UPI
CUST1567,Customer_567,46,Male,North,Fashion,82.8,2024-09-15,133,32,Net Banking
CUST1568,Customer_568,26,Male,North,Beauty,220.17,2024-01-12,330,9,Net Banking
CUST1569,Customer_569,25,Male,West,Fashion,266.8,2024-02-04,181,23,Credit Card
CUST1570,Customer_570,47,Female,South,Fashion,280.42,2024-12-03,36,41,Cash
CUST1571,Customer_571,46,Male,East,Beauty,106.16,2024-09-15,174,46,UPI
CUST1572,Customer_572,45,Male,North,Electronics,67.62,2024-12-09,232,24,UPI
CUST1573,Customer_573,53,Male,West,Toys,78.51,2024-12-04,919,31,UPI
CUST1574,Customer_574,44,Female,South,Beauty,258.49,2024-05-31,701,11,UPI
CUST1575,Customer_575,27,Male,East,Fashion,162.16,2024-06-17,125,45,Net Banking
CUST1576,Customer_576,23,Female,West,Electronics,326.1,2024-02-03,580,31,Credit Card
CUST1577,Customer_577,61,Male,East,Beauty,123.37,2024-11-24,140,43,Net Banking
CUST1578,Customer_578,65,Female,North,Fashion,65.44,2024-03-22,264,34,Debit Card
CUST1579,Customer_579,35,Male,East,Home,18.04,2024-01-05,747,26,Net Banking
CUST1580,Customer_580,65,Female,South,Fashion,167.04,2024-05-28,94,3,Debit Card
CUST1581,Customer_581,61,Male,West,Beauty,378.59,2024-01-24,794,31,UPI
CUST1582,Customer_582,67,Female,West,Beauty,338.59,2024-04-29,536,29,UPI
