Product_ID,Sales_Date,Region,Category,Price,Quantity_Sold,Revenue,Cost
P0010,2023-07-05,North,Furniture,460.4,2,920.8,430.59
P0001,2023-06-14,North,Sports,99.73,14,1396.22,796.67
P0007,2023-04-13,South,Toys,109.94,17,1868.98,1128.47
P0002,2023-08-01,South,Furniture,453.78,16,7260.48,3103.27
P0004,2023-08-04,South,Sports,179.29,19,3406.51,2363.4
P0020,2023-01-06,East,Sports,84.55,13,1099.15,724.15
P0002,2023-03-23,South,Toys,120.96,2,241.92,129.25
P0012,2023-04-24,West,Sports,280.21,16,4483.36,2771.93
P0014,2023-08-18,South,Electronics,443.06,14,6202.84,3756.33
P0006,2023-08-06,North,Clothing,25.57,9,230.13,112.52
P0020,2023-10-31,West,Toys,61.22,10,612.2,427.23
P0002,2023-02-04,East,Clothing,53.48,5,267.4,160.57
P0001,2023-12-03,South,Electronics,127.32,11,1400.52,622.48
P0003,2023-05-09,North,Furniture,304.04,5,1520.2,709.37
P0015,2023-09-15,West,Toys,89.6,4,358.4,201.57
P0018,2023-11-19,North,Clothing,50.16,15,752.4,499.35
P0006,2023-04-24,West,Toys,141.4,15,2121.0,1245.39
P0008,2023-07-21,South,Toys,69.83,15,1047.45,619.49
P0015,2023-09-24,West,Clothing,37.07,18,667.26,283.58
P0020,2023-11-01,West,Furniture,412.11,14,5769.54,3404.12
P0019,2023-04-18,South,Toys,51.32,18,923.76,547.98
P0002,2023-07-18,West,Furniture,441.02,9,3969.18,2202.14
P0014,2023-04-13,West,Clothing,153.45,15,2301.75,1348.32
P0007,2023-11-12,North,Clothing,105.88,4,423.52,294.03
P0006,2023-10-18,East,Electronics,687.26,4,2749.04,1286.2
P0016,2023-05-02,North,Furniture,76.09,5,380.45,261.81
P0002,2023-02-26,North,Electronics,153.77,9,1383.93,748.21
P0004,2023-04-08,West,Electronics,773.71,16,12379.36,8624.23
P0005,2023-08-06,West,Clothing,176.64,15,2649.6,1221.85
P0009,2023-06-01,West,Electronics,281.39,17,4783.63,2068.78
P0018,2023-07-24,West,Electronics,175.54,8,1404.32,730.8
P0012,2023-10-28,South,Electronics,367.86,15,5517.9,3066.95
P0001,2023-05-03,North,Sports,214.09,5,1070.45,542.2
P0015,2023-05-26,North,Sports,79.66,18,1433.88,648.49
P0002,2023-09-02,North,Sports,26.95,17,458.15,300.86
P0017,2023-01-26,South,Toys,55.68,1,55.68,31.91
P0014,2023-12-10,South,Furniture,495.49,4,1981.96,1097.72
P0013,2023-08-12,South,Toys,10.52,12,126.24,79.56
P0005,2023-02-27,South,Toys,38.24,11,420.64,257.9
P0008,2023-06-14,North,Sports,21.08,14,295.12,147.53
P0012,2023-02-01,South,Furniture,238.48,12,2861.76,1285.49
P0012,2023-06-17,East,Toys,104.04,19,1976.76,1338.33
P0013,2023-03-02,North,Sports,120.75,5,603.75,395.08
P0012,2023-11-29,West,Electronics,813.77,11,8951.47,3979.99
P0005,2023-10-31,North,Toys,95.55,6,573.3,244.91
P0008,2023-10-22,South,Furniture,478.14,1,478.14,271.36
P0017,2023-10-17,West,Sports,75.88,13,986.44,549.33
P0019,2023-10-09,North,Clothing,69.16,19,1314.04,586.09
P0008,2023-05-21,West,Toys,105.34,11,1158.74,669.83
P0005,2023-01-04,West,Furniture,108.79,7,761.53,366.21
P0009,2023-08-31,South,Clothing,31.82,7,222.74,91.14
P0012,2023-04-16,East,Sports,226.11,4,904.44,511.64
P0020,2023-04-12,West,Sports,30.02,14,420.28,194.26
P0018,2023-11-23,East,Furniture,210.51,11,2315.61,1559.09
P0017,2023-09-18,West,Clothing,175.35,1,175.35,98.18
P0011,2023-02-20,East,Furniture,383.63,11,4219.93,2542.54
P0002,2023-03-23,West,Furniture,182.56,11,2008.16,1345.16
P0011,2023-09-12,East,Toys,142.95,11,1572.45,642.83
P0017,2023-12-08,South,Clothing,101.98,12,1223.76,536.54
P0012,2023-02-28,East,Electronics,610.09,19,11591.71,5619.52
P0011,2023-06-22,West,Sports,102.15,17,1736.55,886.28
P0020,2023-08-18,South,Sports,237.52,18,4275.36,2690.45
P0007,2023-07-31,South,Electronics,205.1,18,3691.8,1894.88
P0016,2023-07-16,West,Furniture,245.89,14,3442.46,2402.86
P0018,2023-09-14,North,Clothing,141.05,19,2679.95,1350.39
P0005,2023-09-28,South,Furniture,74.19,12,890.28,586.08
P0016,2023-02-27,North,Furniture,349.7,9,3147.3,1905.84
P0004,2023-06-20,North,Clothing,44.21,4,176.84,104.15
P0019,2023-02-19,South,Clothing,84.69,15,1270.35,630.51
P0019,2023-11-29,South,Toys,89.59,19,1702.21,748.42
P0019,2023-10-30,North,Sports,265.6,9,2390.4,1157.81
P0014,2023-03-06,West,Clothing,79.25,14,1109.5,528.01
P0006,2023-02-09,South,Clothing,193.67,5,968.35,657.6
P0005,2023-04-24,North,Electronics,517.3,18,9311.4,6332.63
P0004,2023-07-10,North,Clothing,22.86,5,114.3,51.1
P0018,2023-10-13,West,Toys,148.67,6,892.02,500.55
P0003,2023-07-21,East,Electronics,435.31,7,3047.17,1647.17
P0020,2023-11-26,South,Toys,146.4,5,732.0,415.57
P0015,2023-07-05,South,Toys,55.52,15,832.8,579.29
P0001,2023-07-23,North,Clothing,119.35,11,1312.85,768.09
P0012,2023-02-18,West,Sports,57.23,16,915.68,389.27
P0018,2023-09-18,West,Toys,67.89,4,271.56,148.28
P0006,2023-04-22,East,Electronics,627.73,15,9415.95,4606.25
P0018,2023-12-02,South,Clothing,178.52,6,1071.12,674.47
P0004,2023-06-20,West,Furniture,131.51,5,657.55,265.84
P0013,2023-08-22,West,Toys,53.24,14,745.36,504.7
P0001,2023-02-18,West,Furniture,422.48,9,3802.32,2291.01
P0016,2023-02-15,South,Clothing,101.52,7,710.64,470.02
P0002,2023-01-04,East,Electronics,183.01,14,2562.14,1718.38
P0009,2023-08-04,South,Furniture,403.78,17,6864.26,4013.43
P0013,2023-01-27,East,Sports,24.5,1,24.5,15.2
P0006,2023-05-22,West,Sports,221.15,11,2432.65,1101.54
P0020,2023-05-22,South,Furniture,317.35,19,6029.65,3732.6
P0011,2023-07-18,North,Toys,67.49,13,877.37,381.53
P0003,2023-09-24,South,Electronics,367.54,12,4410.48,2678.55
P0014,2023-08-07,West,Clothing,128.52,19,2441.88,1527.62
P0010,2023-07-05,East,Furniture,427.93,13,5563.09,3224.71
P0012,2023-12-14,West,Furniture,374.82,13,4872.66,2235.45
P0012,2023-12-02,South,Sports,37.88,5,189.4,115.47
P0020,2023-08-09,East,Clothing,189.55,5,947.75,449.59
P0010,2023-06-02,South,Clothing,156.25,3,468.75,273.83
P0002,2023-01-05,West,Clothing,70.94,16,1135.04,611.35
P0007,2023-08-22,South,Furniture,109.88,17,1867.96,948.48
P0004,2023-07-08,West,Sports,213.36,16,3413.76,1676.36
P0019,2023-11-26,South,Furniture,425.49,19,8084.31,5451.19
P0019,2023-06-27,North,Clothing,113.19,3,339.57,139.74
P0012,2023-01-19,North,Clothing,156.02,19,2964.38,1219.88
P0011,2023-06-19,South,Electronics,682.64,6,4095.84,1688.9
P0005,2023-06-30,West,Sports,158.15,15,2372.25,1466.91
P0018,2023-08-05,East,Furniture,313.01,17,5321.17,2193.26
P0010,2023-02-27,North,Sports,142.0,19,2698.0,1349.73
P0004,2023-01-04,South,Electronics,409.07,11,4499.77,2125.19
P0012,2023-12-07,South,Clothing,50.9,3,152.7,64.24
P0001,2023-03-25,North,Furniture,220.26,8,1762.08,1089.15
P0013,2023-08-17,West,Furniture,279.68,12,3356.16,1484.46
P0002,2023-05-20,North,Toys,115.26,9,1037.34,434.26
P0007,2023-01-03,East,Electronics,350.26,17,5954.42,3498.27
P0005,2023-10-06,South,Electronics,134.01,7,938.07,550.01
P0006,2023-07-17,North,Toys,122.47,13,1592.11,1059.63
P0014,2023-12-14,South,Electronics,472.24,19,8972.56,4519.33
P0009,2023-09-17,South,Clothing,56.51,15,847.65,342.66
P0012,2023-10-19,North,Sports,274.78,1,274.78,189.59
P0016,2023-03-08,South,Clothing,110.75,3,332.25,198.67
P0005,2023-04-30,East,Clothing,31.12,15,466.8,299.41
P0012,2023-10-17,North,Electronics,471.76,17,8019.92,4132.73
P0002,2023-04-30,West,Sports,138.11,4,552.44,287.44
P0017,2023-12-06,North,Toys,92.05,9,828.45,405.81
P0016,2023-06-14,East,Clothing,37.89,8,303.12,211.01
P0009,2023-11-06,East,Electronics,658.82,7,4611.74,3164.32
P0019,2023-04-03,West,Toys,125.8,14,1761.2,1096.39
P0007,2023-05-29,South,Furniture,59.48,19,1130.12,543.27
P0002,2023-09-29,West,Toys,81.44,12,977.28,486.84
P0002,2023-12-20,East,Toys,16.26,1,16.26,11.01
P0011,2023-04-17,North,Electronics,399.01,5,1995.05,1197.14
P0008,2023-05-28,East,Toys,77.02,18,1386.36,574.54
P0012,2023-06-20,West,Toys,61.54,4,246.16,160.98
P0007,2023-09-15,East,Toys,135.04,11,1485.44,978.58
P0006,2023-10-23,East,Electronics,512.12,17,8706.04,5838.0
P0016,2023-10-12,East,Clothing,90.91,7,636.37,338.72
P0003,2023-06-10,North,Electronics,336.16,6,2016.96,1404.71
P0016,2023-03-01,North,Sports,250.99,3,752.97,405.16
P0002,2023-06-14,West,Clothing,175.74,9,1581.66,736.26
P0005,2023-03-15,West,Furniture,335.48,2,670.96,275.03
P0001,2023-11-12,West,Sports,188.69,5,943.45,444.48
P0020,2023-09-25,West,Clothing,177.81,6,1066.86,575.05
P0013,2023-09-18,North,Electronics,754.7,1,754.7,414.17
P0009,2023-12-21,South,Toys,56.76,9,510.84,296.34
P0004,2023-07-13,East,Sports,150.58,16,2409.28,1213.78
P0009,2023-02-16,West,Electronics,301.14,1,301.14,203.62
P0018,2023-04-07,West,Electronics,122.83,16,1965.28,1149.75
P0005,2023-07-23,North,Toys,61.69,1,61.69,39.6
P0019,2023-08-17,East,Toys,15.48,8,123.84,52.78
P0001,2023-01-20,North,Clothing,101.69,10,1016.9,523.43
P0019,2023-04-22,South,Toys,124.01,9,1116.09,721.22
P0003,2023-12-23,West,Sports,140.29,7,982.03,509.63
P0006,2023-05-08,South,Toys,104.31,11,1147.41,775.38
P0003,2023-09-28,West,Clothing,130.45,11,1434.95,901.17
P0011,2023-12-08,South,Electronics,348.25,8,2786.0,1339.89
P0018,2023-06-30,North,Clothing,188.41,3,565.23,333.28
P0001,2023-06-27,West,Electronics,679.97,8,5439.76,3467.05
P0010,2023-03-06,West,Clothing,152.58,17,2593.86,1215.71
P0015,2023-09-27,North,Furniture,65.42,19,1242.98,499.07
P0018,2023-09-22,East,Furniture,449.03,4,1796.12,976.62
P0008,2023-03-15,South,Clothing,43.51,16,696.16,472.39
P0010,2023-03-25,East,Clothing,114.0,2,228.0,120.6
P0010,2023-11-03,West,Clothing,81.76,3,245.28,154.54
P0013,2023-02-23,East,Sports,23.05,17,391.85,212.84
P0020,2023-09-26,West,Sports,148.69,16,2379.04,1531.62
P0014,2023-03-12,East,Sports,142.55,18,2565.9,1198.37
P0019,2023-05-02,West,Clothing,156.49,17,2660.33,1198.29
P0008,2023-06-24,West,Electronics,527.07,3,1581.21,749.67
P0001,2023-04-07,South,Clothing,182.7,16,2923.2,1943.21
P0006,2023-09-03,North,Clothing,56.09,11,616.99,269.94
P0020,2023-05-19,West,Furniture,253.86,7,1777.02,926.01
P0008,2023-03-22,West,Electronics,770.49,5,3852.45,1842.39
P0011,2023-04-24,East,Toys,138.42,3,415.26,181.55
P0011,2023-09-05,South,Clothing,43.59,14,610.26,312.74
P0007,2023-09-25,East,Furniture,185.86,18,3345.48,1407.38
P0018,2023-09-04,North,Clothing,129.01,9,1161.09,749.42
P0009,2023-08-11,South,Sports,89.58,18,1612.44,964.63
P0014,2023-06-26,East,Clothing,53.8,3,161.4,93.23
P0003,2023-10-12,North,Clothing,183.21,6,1099.26,549.75
P0002,2023-11-27,South,Electronics,450.36,12,5404.32,3070.85
P0019,2023-08-30,West,Electronics,128.86,7,902.02,362.26
P0003,2023-06-27,South,Toys,88.28,7,617.96,269.12
P0003,2023-11-14,East,Furniture,480.58,10,4805.8,2529.63
P0015,2023-03-14,South,Furniture,180.9,12,2170.8,1439.73
P0015,2023-10-13,East,Toys,50.54,4,202.16,84.84
P0009,2023-06-26,West,Clothing,77.84,12,934.08,442.41
P0013,2023-05-10,South,Clothing,21.86,10,218.6,132.04
P0014,2023-09-30,East,Toys,54.65,14,765.1,365.12
P0014,2023-02-12,South,Clothing,71.29,3,213.87,116.71
P0005,2023-08-16,East,Sports,258.1,18,4645.8,3161.01
P0017,2023-07-18,West,Clothing,177.34,11,1950.74,864.65
P0003,2023-11-30,West,Electronics,333.63,18,6005.34,3667.85
P0014,2023-02-19,North,Toys,92.3,16,1476.8,656.81
P0013,2023-11-30,North,Toys,82.37,17,1400.29,734.73
P0019,2023-05-31,West,Sports,265.4,12,3184.8,1458.44
P0007,2023-04-13,West,Toys,75.55,9,679.95,342.21
P0010,2023-04-09,West,Toys,24.84,12,298.08,147.14
P0019,2023-08-23,North,Sports,162.27,12,1947.24,1180.35
P0008,2023-02-12,South,Sports,51.78,4,207.12,128.29
P0003,2023-12-14,North,Clothing,93.05,6,558.3,294.08
P0018,2023-05-26,South,Furniture,458.29,3,1374.87,598.11
P0011,2023-11-16,West,Furniture,237.07,2,474.14,244.84
P0016,2023-08-30,South,Furniture,73.72,10,737.2,322.55
P0014,2023-05-30,West,Sports,159.6,3,478.8,278.26
P0005,2023-05-01,East,Sports,223.91,18,4030.38,2708.29
P0011,2023-04-24,South,Toys,80.72,19,1533.68,704.08
P0007,2023-05-01,North,Sports,256.49,3,769.47,347.16
P0009,2023-10-27,East,Clothing,89.37,2,178.74,94.63
P0012,2023-09-12,East,Sports,258.75,5,1293.75,706.61
P0003,2023-02-12,West,Toys,56.27,4,225.08,118.92
P0003,2023-07-05,South,Sports,278.4,2,556.8,319.68
P0013,2023-12-17,North,Sports,171.39,14,2399.46,1661.55
P0018,2023-03-27,East,Furniture,135.46,8,1083.68,724.49
P0005,2023-01-16,West,Sports,115.96,16,1855.36,984.76
P0010,2023-02-09,South,Furniture,359.17,6,2155.02,1302.61
P0006,2023-06-21,West,Sports,138.22,4,552.88,370.41
P0007,2023-02-06,West,Toys,18.39,18,331.02,143.49
P0001,2023-01-24,East,Sports,213.16,12,2557.92,1505.84
P0019,2023-10-11,North,Clothing,78.28,5,391.4,222.85
P0015,2023-02-01,West,Toys,102.37,12,1228.44,671.2
P0007,2023-02-22,East,Toys,133.96,8,1071.68,548.55
P0020,2023-06-23,North,Clothing,171.25,8,1370.0,767.95
P0006,2023-01-13,South,Clothing,197.62,11,2173.82,1472.72
P0017,2023-03-14,West,Furniture,95.18,15,1427.7,802.82
P0013,2023-07-12,North,Clothing,182.44,13,2371.72,1384.85
P0015,2023-04-06,South,Electronics,421.32,16,6741.12,3771.91
P0015,2023-03-15,South,Furniture,381.23,3,1143.69,513.87
P0016,2023-04-26,West,Furniture,126.86,1,126.86,87.88
P0013,2023-09-08,East,Toys,113.88,15,1708.2,707.56
P0001,2023-07-05,West,Electronics,592.19,12,7106.28,4399.7
P0009,2023-09-09,East,Sports,277.35,7,1941.45,1204.34
P0008,2023-02-15,East,Sports,245.23,14,3433.22,1994.01
P0008,2023-12-01,North,Clothing,143.44,2,286.88,118.54
P0013,2023-11-04,East,Sports,228.45,5,1142.25,539.96
P0006,2023-10-03,South,Toys,77.21,14,1080.94,557.02
P0016,2023-07-19,South,Toys,11.29,2,22.58,14.56
P0008,2023-07-07,West,Clothing,162.52,9,1462.68,744.13
P0009,2023-07-15,East,Furniture,97.35,18,1752.3,1097.01
P0007,2023-05-05,South,Electronics,214.72,11,2361.92,1643.2
P0008,2023-01-01,East,Furniture,444.95,14,6229.3,2897.11
P0018,2023-08-25,North,Sports,166.54,1,166.54,104.74
P0005,2023-04-04,East,Sports,53.55,2,107.1,50.22
P0005,2023-11-20,East,Sports,194.78,12,2337.36,1611.76
P0010,2023-09-04,North,Sports,278.76,13,3623.88,1894.87
P0008,2023-12-06,West,Clothing,168.97,6,1013.82,466.58
P0008,2023-04-29,South,Toys,18.21,5,91.05,62.72
P0016,2023-07-19,North,Clothing,66.27,13,861.51,383.04
P0017,2023-09-28,East,Electronics,830.37,6,4982.22,2381.62
P0013,2023-07-28,South,Clothing,186.97,19,3552.43,1562.91
P0007,2023-08-04,East,Sports,256.38,19,4871.22,2798.69
P0017,2023-11-29,North,Toys,58.44,2,116.88,64.46
P0009,2023-02-17,East,Electronics,369.84,13,4807.92,2508.2
P0008,2023-06-24,East,Clothing,154.46,2,308.92,180.26
P0001,2023-02-09,West,Sports,175.62,1,175.62,73.24
P0020,2023-08-09,East,Sports,93.98,10,939.8,651.08
P0005,2023-03-13,East,Electronics,811.4,13,10548.2,4982.73
P0001,2023-09-23,East,Sports,190.74,11,2098.14,1367.84
P0004,2023-03-25,South,Furniture,201.24,7,1408.68,566.9
P0001,2023-08-25,West,Sports,91.75,16,1468.0,905.2
P0011,2023-11-03,East,Clothing,83.39,2,166.78,86.85
P0016,2023-06-09,West,Toys,27.94,19,530.86,226.22
P0018,2023-03-28,West,Furniture,302.67,14,4237.38,2445.14
P0014,2023-02-04,South,Furniture,258.73,15,3880.95,2449.66
P0004,2023-04-26,West,Electronics,749.3,1,749.3,349.54
P0009,2023-07-21,West,Sports,137.96,7,965.72,668.0
P0020,2023-04-23,South,Toys,87.05,4,348.2,236.71
P0009,2023-10-15,East,Sports,157.49,19,2992.31,1555.46
P0009,2023-01-18,North,Toys,57.22,2,114.44,59.39
P0018,2023-02-04,South,Electronics,264.93,2,529.86,273.17
P0018,2023-08-20,North,Toys,58.05,13,754.65,348.02
P0007,2023-04-26,North,Toys,130.27,19,2475.13,1042.34
P0020,2023-10-04,South,Sports,75.64,10,756.4,430.42
P0018,2023-08-02,North,Electronics,667.43,13,8676.59,5233.01
P0019,2023-12-25,South,Sports,249.59,8,1996.72,1313.19
P0013,2023-04-13,South,Clothing,135.18,19,2568.42,1710.16
P0001,2023-02-07,East,Clothing,133.44,16,2135.04,1414.35
P0005,2023-12-23,East,Toys,73.76,6,442.56,188.26
P0002,2023-09-06,South,Sports,92.22,6,553.32,264.05
P0014,2023-07-08,South,Furniture,103.92,4,415.68,282.23
P0010,2023-10-24,East,Furniture,402.61,12,4831.32,1969.32
P0019,2023-03-30,South,Furniture,214.93,14,3009.02,1313.15
P0014,2023-05-22,West,Electronics,210.6,5,1053.0,506.91
P0020,2023-04-29,North,Sports,98.24,9,884.16,488.42
P0008,2023-11-09,North,Sports,90.19,4,360.76,199.13
P0008,2023-09-07,East,Clothing,114.3,4,457.2,185.06
P0012,2023-01-09,South,Electronics,448.32,9,4034.88,2353.68
P0018,2023-03-18,South,Furniture,240.04,2,480.08,269.54
P0019,2023-05-07,North,Furniture,319.2,9,2872.8,1587.52
P0017,2023-09-28,West,Clothing,187.61,5,938.05,582.24
P0019,2023-02-18,West,Furniture,215.23,4,860.92,578.58
P0007,2023-08-30,South,Clothing,118.08,8,944.64,464.13
P0003,2023-01-09,North,Sports,164.62,4,658.48,286.68
P0008,2023-04-13,West,Clothing,173.81,10,1738.1,1147.93
P0005,2023-11-19,South,Toys,72.58,9,653.22,448.18
P0002,2023-10-07,East,Toys,62.04,4,248.16,104.12
P0017,2023-03-02,East,Toys,80.39,9,723.51,421.44
P0019,2023-06-12,East,Furniture,201.82,9,1816.38,1198.75
P0015,2023-10-17,South,Sports,239.48,9,2155.32,1294.93
P0003,2023-11-13,East,Furniture,347.72,11,3824.92,2629.29
P0007,2023-06-23,West,Sports,151.12,17,2569.04,1722.48
P0006,2023-10-17,South,Toys,31.04,15,465.6,223.4
P0010,2023-10-06,North,Sports,44.3,17,753.1,389.38
P0001,2023-03-09,South,Clothing,66.51,1,66.51,36.12
P0009,2023-03-17,East,Toys,28.14,4,112.56,61.51
P0005,2023-07-10,South,Toys,107.0,4,428.0,286.73
P0005,2023-04-06,South,Clothing,90.48,6,542.88,355.96
P0007,2023-08-13,South,Clothing,35.61,10,356.1,212.05
P0019,2023-02-05,West,Clothing,37.87,2,75.74,41.96
P0011,2023-06-24,North,Clothing,105.39,9,948.51,542.74
P0005,2023-11-23,East,Furniture,196.3,5,981.5,464.08
P0010,2023-04-17,West,Electronics,748.75,5,3743.75,1544.95
P0009,2023-03-23,West,Sports,23.68,3,71.04,29.48
P0013,2023-09-17,South,Toys,86.92,18,1564.56,822.82
P0019,2023-07-24,North,Clothing,58.59,3,175.77,99.6
P0001,2023-08-21,East,Sports,263.08,11,2893.88,1470.69
P0011,2023-06-14,South,Furniture,473.53,3,1420.59,569.04
P0018,2023-01-25,North,Toys,103.63,7,725.41,478.99
P0007,2023-11-20,North,Furniture,306.22,17,5205.74,3084.01
P0006,2023-05-15,East,Sports,116.54,13,1515.02,623.23
P0013,2023-07-22,West,Clothing,107.79,11,1185.69,530.36
P0002,2023-07-24,South,Clothing,123.65,12,1483.8,607.03
P0009,2023-09-21,North,Furniture,166.66,6,999.96,488.09
P0015,2023-10-28,East,Furniture,164.33,10,1643.3,776.3
P0007,2023-02-03,North,Sports,267.94,16,4287.04,2996.1
P0011,2023-10-30,South,Electronics,345.59,2,691.18,331.82
P0016,2023-06-28,West,Furniture,307.28,14,4301.92,2488.97
P0001,2023-04-29,North,Electronics,768.36,17,13062.12,7983.38
P0009,2023-12-26,East,Clothing,102.15,7,715.05,347.53
P0004,2023-04-12,West,Electronics,338.67,15,5080.05,3365.09
P0017,2023-12-21,East,Sports,106.06,3,318.18,128.66
P0017,2023-05-24,North,Sports,198.08,3,594.24,268.9
P0012,2023-03-10,North,Electronics,470.44,4,1881.76,1069.75
P0008,2023-12-04,West,Clothing,90.27,6,541.62,217.04
P0009,2023-03-05,North,Sports,82.48,7,577.36,355.36
P0017,2023-12-17,East,Toys,86.38,13,1122.94,606.04
P0015,2023-05-18,East,Furniture,176.48,19,3353.12,1755.1
P0016,2023-11-01,South,Electronics,757.13,9,6814.17,4439.8
P0020,2023-07-28,North,Toys,80.0,11,880.0,460.68
P0009,2023-07-07,East,Electronics,339.75,11,3737.25,2190.91
P0019,2023-02-14,South,Furniture,429.25,7,3004.75,1917.7
P0014,2023-01-30,North,Clothing,56.39,4,225.56,153.13
P0018,2023-03-06,West,Furniture,483.88,13,6290.44,3265.67
P0015,2023-02-14,South,Toys,136.57,18,2458.26,1471.98
P0015,2023-11-04,West,Toys,139.76,1,139.76,80.73
P0014,2023-04-09,South,Clothing,40.58,15,608.7,413.9
P0008,2023-01-12,South,Clothing,154.29,3,462.87,257.7
P0008,2023-11-13,North,Sports,127.26,16,2036.16,1105.82
P0006,2023-12-16,South,Clothing,41.21,3,123.63,54.14
P0020,2023-06-20,South,Sports,290.32,3,870.96,447.29
P0003,2023-07-07,East,Clothing,161.56,13,2100.28,1431.18
P0018,2023-10-13,East,Electronics,785.43,4,3141.72,1940.88
P0003,2023-03-09,North,Furniture,150.92,14,2112.88,1156.74
P0005,2023-01-07,South,Furniture,59.54,1,59.54,25.9
P0019,2023-12-12,East,Sports,141.78,17,2410.26,1174.82
P0014,2023-07-24,South,Toys,120.94,6,725.64,460.94
P0017,2023-10-04,East,Sports,253.81,7,1776.67,1221.0
P0012,2023-01-09,South,Furniture,375.45,14,5256.3,3537.4
P0002,2023-06-15,North,Toys,37.7,14,527.8,213.41
P0008,2023-08-05,North,Furniture,265.66,6,1593.96,860.76
P0009,2023-08-26,West,Toys,13.78,2,27.56,13.18
P0020,2023-06-02,West,Furniture,391.29,5,1956.45,1213.42
P0012,2023-04-10,East,Furniture,178.57,4,714.28,386.99
P0010,2023-10-26,North,Sports,90.96,9,818.64,391.24
P0011,2023-06-26,West,Furniture,285.61,6,1713.66,756.43
P0015,2023-06-30,West,Sports,42.05,19,798.95,473.67
P0018,2023-10-04,West,Toys,47.14,13,612.82,349.76
P0020,2023-06-14,West,Furniture,189.98,2,379.96,241.3
P0019,2023-12-30,West,Electronics,668.72,15,10030.8,4372.78
P0016,2023-01-13,South,Furniture,209.63,3,628.89,283.81
P0006,2023-04-23,North,Sports,203.49,13,2645.37,1254.72
P0017,2023-01-31,South,Clothing,139.13,15,2086.95,1196.09
P0019,2023-01-30,East,Electronics,984.57,2,1969.14,789.89
P0009,2023-04-25,South,Furniture,255.53,18,4599.54,3148.04
P0002,2023-08-04,West,Furniture,239.63,19,4552.97,1989.76
P0019,2023-03-01,North,Toys,99.45,5,497.25,313.17
P0012,2023-02-21,West,Clothing,118.87,18,2139.66,1038.65
P0005,2023-01-13,North,Sports,213.36,14,2987.04,1241.77
P0012,2023-11-11,South,Sports,34.73,2,69.46,27.88
P0004,2023-01-21,North,Furniture,433.49,2,866.98,371.69
P0018,2023-07-31,North,Clothing,44.13,4,176.52,120.16
P0007,2023-05-16,South,Furniture,254.25,11,2796.75,1711.56
P0020,2023-08-30,North,Electronics,312.08,2,624.16,302.14
P0003,2023-09-25,West,Electronics,524.95,1,524.95,226.65
P0011,2023-09-11,North,Sports,146.86,19,2790.34,1606.21
P0001,2023-05-18,West,Sports,27.23,8,217.84,125.77
P0002,2023-01-10,West,Sports,110.92,11,1220.12,734.57
P0003,2023-04-03,West,Toys,95.67,19,1817.73,768.58
P0009,2023-08-05,North,Electronics,919.94,13,11959.22,5397.35
P0002,2023-11-08,South,Furniture,60.56,10,605.6,409.25
P0010,2023-08-13,East,Furniture,356.71,19,6777.49,3633.68
P0009,2023-07-15,East,Toys,114.63,2,229.26,150.82
P0003,2023-06-20,East,Toys,28.2,13,366.6,252.04
P0012,2023-01-09,West,Toys,22.5,3,67.5,28.32
P0011,2023-03-06,North,Electronics,168.03,13,2184.39,1364.11
